row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
7028,540.4231312806355,10.654881,,,,,,,,,,,20518.982,52903.81,21270.49,73473.19,1732.9673,44104.703,15359.081,15622.035,847.62006,4606.883,58237.03,2391.1953,10402.235,21647.473,18716.19,1410.3801,0,12397.175,
7029,517.3499906946353,10.65408,,,,,,,,,,,15146.34,37798.883,19623.77,36969.957,1806.0857,34006.42,11884.875,12507.354,779.63495,5471.7236,33798.395,2501.1025,8924.439,13279.914,11896.283,4881.335,0,9394.314,
7031,537.5359630069572,10.661706,,,,,,,,,,,59704.133,59986.184,60521.926,40301.383,54690.855,66483.055,53989.86,52540.695,55770.43,45707.207,55905.6,59092.31,58500.39,48754.785,57770.883,52561.75,55942.74,44788.67,
7032,629.2737319657494,10.728858,,,,,,,,,,,212697.86,52457.87,199497.0,130782.88,145643.97,248194.36,209540.17,245149.77,4176.263,10436.97,17795.846,6544.0,14937.964,48284.156,33658.72,80014.34,0,24062.467,
7033,419.35229602718283,10.666683,,,,,,,,,,,3329.605,6892.9727,0,12824.9375,0,4618.564,1153.2694,3961.0403,0,0,6999.6553,0,1689.0825,2188.8323,3935.0674,0,0,2252.8977,
7034,823.5172267762438,10.665976,,,,,,,,,,,0,1200.8419,26267.4,3410.0027,4331.791,371.07025,0,0,0,5621.694,0,1232.1041,8575.468,4517.9077,6616.647,4229.695,0,356.43555,
7035,621.3092836269734,10.674559,,,,,,,,,,,0,0,0,0,670.4039,0,0,0,0,0,0,0,0,0,0,91839.51,0,0,
7036,643.2919305307252,10.669976,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11367.382,0,0,
7038,789.4216241279462,10.684702,,,,,,,,,,,0,0,0,0,27648.92,0,0,0,0,0,0,0,0,0,0,12233.159,0,0,
7039,351.26841144506335,10.697837,,,,,,,,,,,3316.2605,5394.721,8734.705,7086.01,15018.438,12060.681,12502.36,10660.415,11770.49,12539.212,4540.411,6286.613,12729.687,10154.325,10058.18,10285.033,0,6804.0864,
7040,559.518173654077,10.677756,,,,,,,,,,,7389.5405,7818.059,7257.0405,1292.017,4950.692,7514.4834,5687.557,2905.5078,3101.64,925.5957,12387.3955,3356.5173,5725.649,3448.0764,1801.5378,1739.696,57337.24,4120.2417,
7041,762.5176151376637,10.677373,,,,,,,,,,,1773.7424,25697.76,4737.546,5511.2183,3072.8037,1664.3127,4430.3496,5640.532,29365.879,5914.3213,4334.456,3553.5679,44949.695,26033.57,13750.488,1689.8131,0,1195.7534,
7042,762.5171060245377,10.70006,,,,,,,,,,,15426.001,20397.936,16726.994,24865.043,13280.123,66552.78,66310.18,51498.72,26178.148,31511.986,28495.104,23835.28,12513.525,36737.344,21578.816,15286.758,0,16067.356,
7043,662.5001977015011,10.7052,,,,,,,,,,,0,0,0,0,3084.884,0,0,0,0,0,0,0,0,0,0,39119.76,0,0,
7044,767.4709179422628,10.704278,,,,,,,,,,,53798.22,49696.19,45363.293,43539.51,23039.6,164874.45,121777.086,87944.94,45960.117,48858.023,92099.53,56233.453,71744.42,76496.08,48654.48,46830.707,0,45655.84,
7045,790.5437094769749,10.701182,,,,,,,,,,,0,902.3808,1519.2667,2486.303,397.02222,8543.713,7142.776,5429.4883,1042.1382,5367.5425,5123.226,5457.5044,897.1603,10323.53,818.64386,598.5443,0,1631.0851,
7047,667.4545660657225,10.709192,,,,,,,,,,,0,0,0,0,4198.7715,0,0,0,0,0,0,0,0,0,0,32693.56,0,0,
7048,788.5330629693851,10.680949,,,,,,,,,,,982.33575,3209.1877,3724.159,27623.402,1006.33777,4183.187,3993.7197,4322.342,26096.738,24763.822,2179.564,22143.78,2313.4795,27019.672,5454.3774,0,0,4722.3877,
7049,793.4860892489417,10.680832,,,,,,,,,,,2313.2095,6108.638,7424.471,53282.234,2751.2095,9964.365,6883.2383,6433.586,46902.824,47497.863,8136.036,57675.664,3342.944,64617.258,9526.099,0,0,9082.941,
7050,769.4849293453041,10.671775,,,,,,,,,,,9692.319,27371.547,19157.918,11968.844,35594.273,25593.223,19475.225,22674.742,28047.764,14514.135,16616.736,21145.826,32267.564,22324.262,15698.361,78804.29,0,9526.577,
7052,764.5283820581626,10.66587,,,,,,,,,,,6931.26,20802.58,1835.1836,7124.9307,23485.832,21358.01,17226.99,19947.3,26387.79,17614.041,9847.974,13040.605,30713.213,15600.486,10825.818,53831.406,0,12934.587,
7053,978.6155492677879,10.731223,,,,,,,,,,,0,0,0,274.52875,7945.9067,0,0,0,30058.98,28815.25,0,48549.93,5226.0737,31923.977,0,3893.5894,0,0,
7054,153.1136913727588,10.7525215,,,,,,,,,,,4704.9697,3878.4014,5765.994,2059.92,8827.224,4974.621,4666.999,3618.1455,5087.0312,1233.6506,2259.4878,3112.5918,5643.109,1949.4395,4955.72,1192.6687,3506.3726,2684.9014,
7055,983.5704104269444,10.730886,,,,,,,,,,,0,2377.6523,1509.4507,2364.3123,15014.238,0,0,0,52321.938,46666.94,0,86869.875,12180.158,55574.41,0,7003.004,0,0,
7056,707.5073954118457,10.7326145,,,,,,,,,,,0,0,0,0,380.5757,0,0,0,0,0,0,371.3775,1237.0582,0,16537.309,0,0,16222.225,
7057,504.3607318960771,10.732669,,,,,,,,,,,58523.79,56465.492,57696.92,39269.74,39479.98,61775.047,47770.89,48456.715,40777.457,43334.29,61530.234,46515.707,44725.918,52289.176,47073.848,40391.97,126285.57,51926.16,
7058,476.32957492499503,10.732791,,,,,,,,,,,57046.547,60042.35,66612.57,48174.91,53608.98,63011.695,58586.125,54483.55,52990.51,49017.266,52138.66,55631.785,55180.406,52097.99,64603.758,52481.227,68379.27,46688.75,
7059,985.5772941925339,10.734511,,,,,,,,,,,0,0,0,0,2292.046,0,0,0,7192.543,8245.361,0,15460.253,1740.8784,9250.99,0,0,0,0,
7060,459.3029007906508,10.732948,,,,,,,,,,,19470.19,23422.818,24545.16,19029.719,18974.54,25975.781,22093.943,20317.605,20722.191,17310.322,17726.678,22505.275,19400.24,17704.057,22666.336,20471.545,22636.084,16512.186,
7063,665.4400130691345,10.741095,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11672.665,0,0,
7064,669.4702803318847,10.706953,,,,,,,,,,,0,0,0,0,2983.4822,307.4602,0,0,0,0,0,0,0,0,2685.2468,23277.98,0,7375.596,
7066,165.11369781687745,10.760751,,,,,,,,,,,2973.331,5728.8853,3470.2812,4710.9653,7974.924,4839.265,2867.7876,2655.185,5614.618,1035.2946,1935.9033,3353.972,2295.0454,1422.1396,4465.699,4835.7,4455.0938,932.72046,
7067,481.2843937339429,10.737893,,,,,,,,,,,2253.173,2897.8428,2438.8396,1306.1078,688.2308,2834.044,1990.3553,1690.763,0,783.1767,1682.6573,346.3922,1533.4918,440.65747,1237.8494,0,16627.252,594.848,
7072,629.2739811530873,10.752527,,,,,,,,,,,173926.66,51291.688,173286.48,82750.67,179771.75,127663.24,120027.85,159907.81,5734.103,13087.447,12954.957,10860.471,37980.246,38192.45,31681.79,33855.605,0,45250.445,
7074,623.4295374636631,10.760178,,,,,,,,,,,0,0,0,0,3777.9443,0,0,0,0,0,0,0,0,0,0,42345.527,0,0,
7075,660.4834438242099,10.7930155,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15368.284,0,448.4148,
7076,153.1137516288033,10.765571,,,,,,,,,,,4704.9697,8386.963,3974.195,3986.009,4112.074,4974.621,3320.9976,3618.1455,5087.0312,1233.6506,2259.4878,3112.5918,5643.109,1949.4395,4955.72,1192.6687,3506.3726,2684.9014,
7079,675.6773722238139,10.757193,,,,,,,,,,,6734.3926,11372.017,4356.0024,57687.81,6491.232,7403.825,12949.452,10911.667,2270.9893,13222.945,8565.154,6326.166,7537.666,6661.8613,11077.977,3840.2942,9461.823,5219.8135,
7080,791.5291660744641,10.76642,,,,,,,,,,,3173.5635,2222.54,953.77844,365.08282,13652.613,8223.453,6744.864,6039.494,17326.291,7585.3037,5456.3696,9956.63,12557.4375,9429.924,3833.0237,9319.425,0,248.03708,
7081,618.4740374581452,10.763938,,,,,,,,,,,0,0,0,0,7613.904,0,0,0,0,0,0,485.44446,0,0,0,65569.85,0,0,
7083,354.33733186413514,10.770067,,,,,,,,,,,1866.3104,3382.2603,1689.1885,13905.085,464.24658,1771.3142,3449.5845,4609.3804,0,3969.9783,7458.222,5684.5254,3039.3289,5173.3145,3544.5151,0,49173.582,2827.2415,
7084,781.4866388640253,10.78568,,,,,,,,,,,0,646.87445,1852.1702,4426.209,367.68228,0,0,0,10364.171,10818.9375,0,12863.297,752.3935,13570.314,690.4231,0,0,0,
7085,758.5697948487317,10.687502,,,,,,,,,,,577191.5,296413.03,150543.05,305346.16,248104.98,166220.89,330147.16,358609.78,482752.1,490894.38,61295.484,45793.09,316146.2,54463.848,282949.78,505115.1,0,358819.7,
7086,776.5231851247152,10.715144,,,,,,,,,,,218.31642,9025.832,1576.6953,52850.555,1063.5887,2375.454,949.1038,293.60004,30893.447,21392.844,287.05402,9533.73,1379.5836,28198.812,234.54036,0,0,382.3004,
7087,376.32046565882985,10.765735,,,,,,,,,,,0,0,0,4901.275,0,0,0,448.61737,0,0,1918.0402,0,0,0,0,0,34370.926,0,
7088,651.4607915987718,10.759578,,,,,,,,,,,1796.5488,242.4284,18252.031,547.3949,18310.691,3963.1218,270.99515,354.51974,1559.3795,1477.6296,582.089,2590.5789,778.02985,857.96906,5516.2256,115796.12,0,3069.5142,
7089,646.5063152406478,10.768661,,,,,,,,,,,0,0,9817.473,0,17630.932,497.0425,0,433.9372,427.40002,853.01135,0,2668.3555,0,990.85657,2116.5056,123208.76,0,1173.8884,
7090,674.5367915109645,10.778747,,,,,,,,,,,0,0,432.84973,0,662.9109,0,0,0,0,0,0,0,0,0,0,32130.965,0,0,
7091,930.606635144012,10.779204,,,,,,,,,,,4909.944,5134.921,7726.022,5875.9614,16779.328,12681.639,19091.879,16303.507,10678.815,8484.167,9517.413,13768.178,11650.338,8832.257,9140.775,19375.303,0,10387.681,
7092,928.6005956073232,10.778731,,,,,,,,,,,34661.816,32315.1,48408.05,16286.538,115038.64,77011.39,109971.3,101393.66,74898.414,52564.195,62650.008,110213.22,70220.81,53542.15,59897.43,121415.26,0,68334.586,
7093,929.6039151626069,10.778623,,,,,,,,,,,18930.908,15478.176,24308.342,43051.3,62601.69,40544.96,60555.746,53790.965,46307.035,28794.443,33984.22,59572.605,37617.117,31208.477,30644.137,68213.81,0,36754.043,
7094,802.538460517948,10.76766,,,,,,,,,,,0,0,0,1283.6235,0,0,0,0,31570.041,29490.549,0,21758.48,0,41319.273,0,0,0,0,
7095,785.5883230665318,10.71991,,,,,,,,,,,27577.04,19214.871,22916.453,19369.219,18647.318,68003.7,47690.4,22103.982,30772.12,33516.543,13841.611,6247.024,50780.875,874.5469,53698.867,23344.045,0,55655.383,
7096,933.5556006419706,10.782606,,,,,,,,,,,66740.48,59243.215,78831.63,89601.36,146139.27,142248.19,159553.23,147209.28,124660.125,75191.7,109489.695,160205.75,100827.25,105349.734,91327.54,157848.5,0,98544.516,
7097,738.5154406217202,10.784073,,,,,,,,,,,440.31265,8556.889,9343.03,13051.691,13032.687,9879.519,8150.293,9902.115,27998.08,21087.633,3527.469,16206.203,12494.437,13295.702,7997.1294,7246.624,0,14135.215,
7098,935.5620180702348,10.783409,,,,,,,,,,,10585.444,8844.271,12022.319,11410.111,20601.922,23070.441,26852.207,24738.488,18335.371,8612.825,18674.148,21717.574,17205.309,16476.383,15445.635,24013.87,0,15222.436,
7099,587.4691686015448,10.781398,,,,,,,,,,,1458.1023,518.5734,2055.4946,6176.772,6103.9204,7387.72,9921.313,7083.2256,5411.02,2590.5242,4356.6255,8252.159,3727.0461,4441.762,3410.1946,7697.669,0,3767.7214,
7100,743.4718996447334,10.784615,,,,,,,,,,,5811.939,23874.455,28212.87,18346.914,24430.568,24079.234,14581.275,19697.047,48575.723,39958.605,13747.19,35311.22,28619.863,34695.72,16895.482,11858.112,0,28175.416,
7101,611.4681286249393,10.777031,,,,,,,,,,,0,0,4002.13,0,2875.1018,0,0,0,0,0,0,0,0,0,359.26953,64438.453,0,0,
7102,784.585232597829,10.73465,,,,,,,,,,,37865.793,55830.78,30503.117,27356.936,59045.625,126157.88,100963.59,34715.02,47689.35,81970.86,33213.293,10960.821,64307.41,9746.508,113529.445,124151.71,0,70605.94,
7103,567.4202964874813,10.8035965,,,,,,,,,,,24321.727,40288.54,37946.203,12254.656,43687.414,25398.055,49810.504,36728.99,40549.883,24647.031,28680.137,31520.326,33940.04,15101.891,26185.648,26602.46,0,25809.135,
7104,479.37368726580985,10.80532,,,,,,,,,,,5815.8037,15611.19,22749.494,18468.33,4385.285,15817.432,16895.31,8929.209,7612.467,10007.466,10343.68,8011.1196,6259.3438,10806.124,9598.816,7783.861,0,7474.1353,
7105,647.4498158335641,10.802746,,,,,,,,,,,1977.8372,3088.1746,4302.875,1909.95,11999.549,1249.2703,274.9703,0,1084.7896,5095.807,2970.8281,4838.306,3215.297,2783.8184,4663.011,10664.349,0,3517.0503,
7107,703.504984811359,10.809513,,,,,,,,,,,0,0,0,0,0,0,0,0,0,349.07703,0,0,0,0,0,0,0,7973.2344,
7108,568.427624526295,10.811119,,,,,,,,,,,79059.31,104749.94,115789.74,82513.586,100656.445,79028.66,123322.68,97832.13,97624.45,90172.16,84920.09,85572.28,79626.484,90668.16,65232.395,82575.84,0,84116.336,
7109,959.5703068930749,10.825252,,,,,,,,,,,89241.3,64943.535,79828.9,57242.88,57888.113,107318.266,75363.05,97680.41,49697.94,47629.867,95245.914,80694.41,61218.566,66755.43,67526.55,64041.33,0,73424.67,
7110,961.5768474898435,10.835539,,,,,,,,,,,16998.5,9873.788,14456.254,10858.886,11579.255,20109.336,14443.123,18411.771,9011.12,8770.048,16824.553,29243.21,11135.691,12139.474,11869.21,12442.167,0,12845.779,
7111,752.5232527672495,10.832759,,,,,,,,,,,549.50055,3164.28,8594.084,8093.6714,597.67456,4240.431,4117.4146,8122.082,10786.239,7630.7188,1013.99695,5326.79,2781.4507,8254.231,12554.309,0,0,16559.744,
7112,982.6461433549908,10.831749,,,,,,,,,,,6400.271,3801.3755,4078.8652,5324.3486,3690.1033,6411.1455,4690.433,6654.428,3450.3313,4159.4766,34504.215,47163.316,4357.1484,5371.0757,3698.3843,24523.434,0,7059.0977,
7113,956.621730755999,10.839572,,,,,,,,,,,61921.92,172146.58,204587.86,98502.516,38831.375,207919.25,141838.1,190458.77,32593.578,140285.22,206518.39,192100.1,38405.004,149226.8,190528.2,155323.95,0,168691.58,
7114,954.6152830922266,10.84349,,,,,,,,,,,962065.75,943417.0,1130931.4,706571.1,924507.7,1133728.1,999351.56,1029362.7,790949.6,682315.56,1143077.9,1039555.2,883484.2,796945.7,1056381.4,967136.75,0,941473.1,
7117,957.6245630882378,10.837327,,,,,,,,,,,10424.301,9807.807,45730.54,8893.77,9272.109,11944.783,13213.693,41507.137,7845.7056,8004.4,12938.107,42804.582,23867.102,8264.288,10328.037,9217.367,0,11684.82,
7118,959.5702870294793,10.8544235,,,,,,,,,,,454984.25,297301.62,476851.78,172213.33,426444.56,586293.6,464172.7,445028.5,194211.36,143288.4,555545.44,331752.88,375472.6,235980.0,387536.62,443802.84,0,358363.3,
7121,613.4828714873806,10.866025,,,,,,,,,,,107394.984,102855.81,114095.91,77346.336,99193.68,26774.541,107747.36,121150.195,67302.04,71363.07,121283.74,97827.38,97245.01,87290.39,114809.53,106937.84,0,32071.047,
7122,335.2579297365973,10.871906,,,,,,,,,,,36281.65,35484.055,44302.008,8497.4375,30944.242,32939.95,3621.1138,31724.947,28308.047,30221.082,33945.777,30965.447,47027.734,29019.686,35503.473,29142.438,0,26673.219,
7123,585.4522183942037,10.870958,,,,,,,,,,,171907.17,218389.19,204964.3,179046.72,194970.95,183930.28,124112.22,26676.531,229094.78,223515.0,165272.16,133319.61,231987.73,195461.4,164275.44,169355.38,0,164676.4,
7124,307.2265898730176,10.873501,,,,,,,,,,,13460.138,15698.041,4354.746,3718.9495,1856.1208,4541.706,5327.7686,2147.6194,16710.146,4660.834,4666.5117,3533.1868,4404.713,7665.9424,5610.8535,5678.6523,0,3688.5137,
7125,767.5403167958734,10.872818,,,,,,,,,,,50356.78,66350.36,66494.12,58640.492,66145.055,58462.19,41390.61,37541.05,76813.16,71136.3,16109.827,60577.17,74671.44,51087.867,55653.39,48664.543,0,55188.223,
7126,764.5314997549233,10.875268,,,,,,,,,,,2221137.5,2827298.8,2843384.5,2317888.0,2660430.8,2494536.0,1913755.4,1983576.8,3279711.8,3113676.8,2212550.8,2355912.2,3095742.5,2499101.2,2261874.5,2086371.5,0,2334039.8,
7128,551.4253934362705,10.8778305,,,,,,,,,,,20913.057,32198.59,30239.734,22558.621,28742.941,13609.017,37671.71,24340.1,27136.584,30113.303,22042.656,31076.137,30251.078,20245.586,29016.143,32250.152,0,27516.11,
7129,766.5374158540626,10.873732,,,,,,,,,,,268099.72,344373.72,326176.56,230031.55,335163.56,309372.75,215870.47,235281.02,316327.38,280093.56,77116.48,306791.28,283095.06,326988.38,261908.9,257204.73,0,272840.44,
7130,792.5616409157154,10.88532,,,,,,,,,,,121828.15,135986.16,103368.67,120380.25,108822.945,95011.43,85816.53,90742.484,157869.9,137535.0,144201.98,149707.11,138768.72,127175.05,102883.3,156887.89,0,203572.36,
7131,568.4265540301813,10.883103,,,,,,,,,,,55093.934,73359.89,46347.023,29661.305,56994.684,42488.004,50848.44,57125.395,40528.836,45679.78,45983.47,59966.03,43863.355,43079.707,49626.086,56765.23,0,32227.152,
7132,771.4927888948248,10.896805,,,,,,,,,,,71023.53,29790.89,27541.23,10027.214,24291.004,76547.19,52495.863,49802.113,57282.848,32359.596,45954.38,56603.742,8761.218,46769.35,46245.85,49700.57,0,41291.598,
7134,567.4183015960767,10.86963,,,,,,,,,,,28961.734,38531.492,17770.28,13786.225,31926.354,23654.951,27445.201,38091.59,14116.279,5429.2383,22241.172,28099.717,6700.0264,7930.691,26458.85,21994.453,0,13684.416,
7136,793.5650655218558,10.884862,,,,,,,,,,,47325.8,68180.67,45042.945,16056.539,56144.293,48769.543,31017.537,42825.324,71437.664,88459.88,55421.18,69676.32,119274.84,67724.555,71871.55,61762.26,0,56689.29,
7138,593.4426059797416,10.899404,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311.0718,16967.844,
7139,593.276206283216,10.914358,,,,,,,,,,,0,0,612.5215,0,8993.538,0,2001.9685,0,0,286.75656,17444.94,6725.5327,0,761.97546,301.11185,54805.133,0,0,
7140,354.3371207907394,10.825022,,,,,,,,,,,0,0,0,2235.9497,0,0,7062.872,0,0,343.3447,1908.0109,1078.4985,0,1039.4521,0,0,13376.671,0,
7141,702.2139056316521,10.904102,,,,,,,,,,,412.24707,1249.8281,386.0995,0,439.37036,1215.7146,680.55066,923.91046,0,1126.2893,0,654.24915,387.1411,0,324.43347,822.2937,29927.283,0,
7144,707.1679277919527,10.904563,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503.854,0,
7145,785.4611738447397,10.911027,,,,,,,,,,,45641.066,38443.406,29087.113,20429.574,35910.31,32621.896,36210.094,39247.246,17504.31,40066.5,37886.72,43196.426,36016.484,38291.04,36395.605,37039.33,0,31478.186,
7146,672.5045059938693,10.908008,,,,,,,,,,,2472.5603,14699.042,18960.953,0,4049.9407,550.27686,6963.3086,256.3888,0,609.53235,0,0,22210.969,6453.1597,0,38124.977,0,6809.6313,
7147,769.4864755903775,10.904832,,,,,,,,,,,549531.9,635423.4,695497.4,349622.12,740895.6,753951.6,652282.0,617109.94,549487.6,492999.7,649765.5,569474.75,581839.25,445502.22,590191.75,670853.7,203.98883,550038.75,
7148,680.5133001656633,10.916252,,,,,,,,,,,6162.009,10229.177,12805.43,3566.538,5657.1724,7396.1167,8057.0415,3385.8472,3934.2522,5050.4004,2437.8826,11855.689,7406.1294,2872.8833,7948.251,2204.9314,0,2820.6184,
7149,680.5123837451667,10.910844,,,,,,,,,,,13139.451,7463.3555,13957.074,2485.3813,45900.2,3392.8445,1993.3662,1417.6165,4534.1807,12986.567,4071.2954,9570.831,6719.099,7613.5996,8509.304,61962.812,0,8157.1816,
7150,629.2741875775416,10.972717,,,,,,,,,,,18884.191,1206.7347,3165.9119,1339.5042,4849.587,9074.277,31188.781,22026.436,0,0,0,0,0,0,385.27316,8037.4287,0,618.001,
7151,685.4653745621564,10.909681,,,,,,,,,,,3138.9316,2015.846,3616.1287,0,13919.764,1870.5839,4822.866,1008.3488,873.4,3004.1484,1836.2605,2436.6436,2301.6304,2206.042,1957.7177,19909.375,0,1774.6674,
7153,961.576962471549,10.918553,,,,,,,,,,,10173.825,42902.02,50280.887,11052.902,28598.332,88113.266,36211.094,63464.43,17676.832,13332.535,81244.86,44945.492,20311.375,30408.385,65555.9,67753.88,0,38195.664,
7155,549.4159667847862,10.927146,,,,,,,,,,,1537.3446,1640.3005,1164.1228,0,1540.43,1500.0206,429.081,1185.4938,761.5687,3403.886,205.4628,584.1607,2439.7412,1552.0101,1291.7961,505.97934,3919.4194,39580.617,
7157,571.4267394074869,10.923172,,,,,,,,,,,0,0,0,0,0,0,0,0,0,821.40967,0,0,0,0,0,0,2296.7344,25886.176,
7159,802.5356163747016,10.932862,,,,,,,,,,,0,405.0916,0,0,0,0,0,0,5395.7856,15256.085,524.30444,6428.857,518.4432,20051.79,0,0,0,0,
7160,435.34721247731716,10.936327,,,,,,,,,,,8087.2983,11579.598,14862.293,12430.828,5066.6885,19857.363,23138.113,11794.549,4181.297,5024.5435,6820.258,3583.0225,3574.3552,6323.6313,5519.0874,9405.092,0,4569.6665,
7161,778.5386520325761,10.954106,,,,,,,,,,,1076202.1,1519989.4,3702929.2,1883301.6,398449.34,1729682.1,684646.5,967366.56,886270.7,1355298.1,2408402.2,663197.9,1217905.8,1498630.1,3511014.0,211961.98,0,4181726.5,
7162,780.5452009324634,10.965244,,,,,,,,,,,165843.97,208066.17,488936.38,250295.84,77472.67,239934.16,95854.19,175168.28,123437.04,176644.39,194653.0,97960.586,208196.94,190435.23,341116.88,36787.82,0,386711.2,
7163,752.5239614422275,10.938011,,,,,,,,,,,549.50055,8433.032,65607.484,6880.752,646.1432,11153.556,5154.306,5512.5386,15311.971,10140.746,1510.6609,5768.832,3839.7158,5643.8115,38158.71,945.366,0,38394.3,
7164,527.402061157334,10.943537,,,,,,,,,,,1182.6846,554.32074,444.00653,0,0,1089.2954,0,526.13605,1040.2441,1527.1493,0,0,2847.011,1467.8379,374.20197,443.7166,2666.4492,39101.902,
7165,781.5487706592814,10.966047,,,,,,,,,,,34798.254,25894.465,102930.47,51482.047,5372.8804,39045.535,17387.398,33629.06,27604.016,35688.258,65733.58,12604.026,16182.371,37356.215,75480.805,1155.3762,0,79985.92,
7166,800.5199260755505,10.981866,,,,,,,,,,,40191.48,28197.633,131574.22,31736.682,7830.905,90902.734,23879.768,50633.82,13338.877,18837.064,109918.55,9384.443,26946.55,18814.943,99696.555,2511.3071,0,93704.99,
7167,980.6313196276702,10.973191,,,,,,,,,,,9819.1455,13874.599,5372.213,28144.293,28889.006,4630.66,20821.44,11768.9,31596.254,46888.574,1693.3025,46237.418,21545.207,31983.488,6371.509,24190.367,0,1790.1189,
7171,793.5647505053967,10.924356,,,,,,,,,,,44179.5,36123.254,43704.555,40343.11,101706.625,45669.37,26103.01,35658.88,63709.652,66836.51,52028.72,61093.895,70974.805,64067.625,20562.906,33621.75,0,56963.375,
7173,607.2919300415626,10.975834,,,,,,,,,,,705223.94,182092.38,581622.56,817584.1,501428.1,720520.06,946506.44,842945.1,32819.43,33621.418,31361.363,50086.715,129212.2,188035.42,122318.086,610178.5,0,303201.66,
7174,608.2951074027804,10.961815,,,,,,,,,,,229706.38,52778.44,154839.89,104452.24,214296.19,296469.94,318089.6,336799.75,11913.937,12691.154,21609.123,10932.13,52558.15,39276.438,85139.4,149261.9,0,94926.54,
7175,784.5852599471968,10.935478,,,,,,,,,,,14985.678,114180.445,47187.703,16079.053,93782.016,198787.83,38168.582,41158.266,40626.477,45654.97,52570.94,10693.523,164281.86,8088.083,120411.92,74783.5,0,153712.84,
7176,505.39042889939566,10.961436,,,,,,,,,,,420.79312,0,0,0,0,648.6693,378.1264,508.8612,481.64392,711.4947,0,0,2370.2185,0,481.99402,0,0,34322.86,
7177,804.560763636225,10.978364,,,,,,,,,,,0,5055.222,3028.6992,6698.2583,4092.2798,0,0,0,12901.792,14727.459,271.16144,18764.248,4192.209,10523.916,454.62036,416.27298,0,271.7795,
7178,982.644940762938,10.930923,,,,,,,,,,,12839.359,7449.051,2866.796,15845.246,5255.94,4295.9263,1823.5042,4900.6543,16613.385,19306.215,22010.41,16789.16,14076.429,20888.59,15463.543,12041.765,0,18276.676,
7179,609.2983170661827,10.973453,,,,,,,,,,,38832.645,1329.49,27150.547,29872.014,50766.97,64039.46,82830.02,55462.312,0,347.1153,0,583.3385,5694.37,4560.965,1640.0736,33733.004,0,8576.348,
7180,611.4673270939514,10.977339,,,,,,,,,,,6479.981,33139.582,35200.465,127964.305,29026.248,5032.082,6118.082,2562.316,122925.74,97830.516,5687.441,119521.91,25813.895,124326.445,8855.556,10531.411,0,7317.1084,
7182,790.5465251800222,10.9788685,,,,,,,,,,,139455.11,578464.7,571152.56,1702923.4,419754.56,150830.3,148566.61,96986.64,1741690.5,1653416.6,129117.36,1711922.5,430233.88,1874839.2,223246.4,157856.78,0,191220.3,
