row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,
22178,529.2775878546431,6.5994177,,,,753,787,[M+Na]+,,2,22178;22196,506.28829,6042.838,0,0,0,0,0,0,34551.457,0,15897.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368859.3,0,84760.99,0,102867.02,14422.992,0,0,0,0,32670.809,15512.325,0,
22181,471.3470350165566,6.6029763,,,,,,,,,,,0,0,0,6913.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22182,211.1331848631073,6.6030483,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5872.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9566.567,0,3083.1458,0,0,0,
22183,435.15271687948206,6.6051702,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12319.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22184,869.2976427169585,6.6051702,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14020.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22185,271.16929835373793,6.6114845,,,,,,,,,,,10738.231,7963.507,12586.272,11273.913,10464.195,12235.617,16970.734,20554.195,9608.482,5867.0825,12257.871,0,0,7431.559,9668.066,11809.836,0,9795.776,11440.683,0,9887.296,6122.2275,12201.13,13833.299,0,12230.2705,5239.892,11651.668,15235.084,13394.933,8711.309,16242.838,17090.412,10393.054,13052.286,7819.97,20370.113,17119.031,16856.576,
22186,351.2541237323132,6.6119456,,,,1056,786,[M-H2O+H]+,,1,22172,368.25712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2939.7195,0,0,0,0,0,0,0,0,0,0,0,0,3944.15,0,0,0,0,0,17438.629,0,0,0,0,0,
22187,335.2197812186575,6.619346,,,,,,,,,,,0,0,0,0,0,0,0,6424.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58108.94,0,0,10301.049,0,0,
22188,330.26441420632,6.6212454,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10154.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53394.66,0,0,0,0,0,
22189,138.0551154555953,6.6279325,,,,,,,,,,,0,0,0,36109.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22191,280.22710885486754,6.6279325,,,,,,,,,,,0,0,0,111893.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22192,282.20646464360004,6.6279325,,,,,,,,,,,0,0,0,105031.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22193,296.2221168886131,6.6279325,,,,,,,,,,,0,0,0,20437.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22194,360.15018221638195,6.6279325,,,,,,,,,,,0,0,0,10663.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22195,302.3054266104255,6.628944,,,,,,,,,,,14585.981,22983.14,13340.725,13923.63,26125.137,14060.211,14660.512,12778.61,16472.361,16073.718,15937.906,23798.865,15928.958,17002.674,18275.707,15526.976,21029.879,15334.164,20108.094,13441.543,18095.652,20623.646,17492.578,14838.394,21346.396,16786.637,23416.031,23678.547,19240.545,20032.334,23416.74,24070.799,24994.709,21707.666,23219.896,23290.244,19145.91,23182.676,23136.977,
22196,545.2513709703596,6.629751,,,,753,787,[M+K]+,,2,22178;22196,506.28829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36434.47,0,8405.659,0,0,0,0,0,0,0,0,0,0,
22199,277.2170799380063,6.6334543,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9122.061,0,0,0,0,0,
22200,287.16274651854764,6.6334543,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16948.1,0,0,0,0,0,
22201,295.22763990212434,6.6334543,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28687.197,0,0,0,0,0,
22204,358.296063663083,6.6334543,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11613.654,0,0,0,0,0,
22206,379.2467948376267,6.6334543,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22947.52,0,0,0,0,0,
22209,473.3263464816132,6.6380477,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13501.667,0,0,0,0,0,0,
22211,495.30810151926613,6.6380477,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14466.989,0,0,0,0,0,0,
22216,247.17003116063438,6.6431065,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10507.181,0,0,0,0,0,
22217,291.1965085620196,6.6431065,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29894.555,0,0,0,0,0,
22218,309.2071382791711,6.6431065,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15132.36,0,0,0,0,0,
22219,331.18916851008964,6.6431065,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14952.694,0,0,0,0,0,
22223,339.2507406590934,6.658251,,,,1080,788,[M+Na]+,,2,22223;22239,316.2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6833.2305,0,0,0,0,0,0,5124.282,7116.0786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22224,214.15188253455437,6.6598444,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10974.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22225,181.12240650842884,6.660395,,,,,,,,,,,19599.545,35006.22,36465.29,70182.29,28457.748,35998.945,29965.941,18583.0,23752.156,30494.62,20421.07,15643.844,24792.998,35624.547,27612.56,27175.701,16599.965,37334.75,30175.943,0,34218.363,19896.83,22633.705,24513.65,29544.135,28653.83,23291.102,31862.385,35114.754,29029.021,23362.637,29075.898,36804.547,37074.68,37233.434,32707.852,22084.17,39739.785,50309.8,
22226,213.1486772939188,6.660394,,,,,,,,,,,0,0,101746.01,136506.34,89793.63,98686.55,83611.11,39209.816,0,89459.51,56161.035,48795.85,64693.45,86618.04,84529.71,59618.066,48296.938,106566.96,0,0,94306.06,0,0,73855.73,0,0,66364.76,51977.21,106232.78,77083.37,66453.27,0,96340.15,120135.65,97496.016,0,46178.26,0,145841.97,
22230,391.24656515349466,6.6674953,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8029.456,0,0,0,0,0,42695.46,0,0,3589.0854,0,0,
22232,452.30064014187246,6.6727595,,,,452,789,[M+NH4]+,,3,22232;22236;22235,434.26696,0,0,0,0,0,0,3521.9065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7089.0303,0,57038.89,0,0,0,0,0,0,0,0,0,0,
22233,253.21629654302495,6.672994,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5788.5225,0,0,0,0,0,0,0,0,0,0,
22234,271.22680736928976,6.672994,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7942.1626,0,0,0,0,0,0,0,0,0,0,
22235,457.25651071339877,6.673551,,,,452,789,[M+Na]+,,2,22232;22235,434.26696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313.4106,0,47021.547,0,0,0,0,0,0,0,0,0,0,
22236,435.27405613656725,6.6742187,,,,452,789,[M+H]+,,1,22232,434.26696,0,0,0,0,0,0,5714.2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94000.04,0,0,0,0,0,0,0,0,0,0,
22239,299.25817835539647,6.67712,,,,1080,788,[M-H2O+H]+,,1,22223,316.2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17602.48,0,0,0,0,0,0,3882.634,5072.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22240,299.2591690960936,6.6788654,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14118.717,0,0,6052.4023,0,0,
22241,339.25145951303455,6.679307,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20880.383,0,0,0,0,0,0,0,0,0,0,0,0,3855.658,0,0,0,0,0,17602.236,0,0,9024.909,0,0,
22242,766.4738865528268,6.68017,,,,,,,,,,,0,0,0,7630.2676,0,0,0,0,0,0,0,0,0,3980.9485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22244,317.2704361148923,6.6815624,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8789.223,0,0,0,0,0,
22245,435.27708337822526,6.6815624,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6265.1475,0,0,0,0,0,
22246,317.2688155811947,6.6817746,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11640.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22247,225.18511578058914,6.686205,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10321.048,0,0,0,0,0,0,0,0,0,0,0,
22248,243.19572870410954,6.686205,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7918.4854,0,0,0,0,0,0,0,0,0,0,0,
22249,432.27222721145006,6.7027574,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7582.6416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22250,694.4010932523726,6.703585,,,,,,,,,,,0,0,0,0,0,0,7095.0444,0,0,0,0,0,0,0,0,0,3916.5308,0,0,0,0,0,3975.137,0,0,0,0,0,6704.5303,0,5190.6934,0,0,8372.762,0,0,0,0,0,
22252,283.2056599272479,6.7116165,,,,,,,,,,,0,7739.568,0,0,0,6662.792,6383.488,5518.2715,0,4134.39,4874.2437,0,0,0,0,5535.3955,4996.7905,6379.4897,4581.584,0,4846.253,0,0,0,0,3592.3462,5207.4126,0,5017.3374,4671.779,0,4168.666,0,4547.491,3867.9033,4491.155,6761.02,0,0,
22253,318.30028510574084,6.712048,,,,,,,,,,,12379.224,21985.791,14936.988,7542.876,0,0,14303.392,24812.902,39988.234,74104.94,41649.555,77332.71,59014.27,11507.776,30166.723,15052.709,17696.967,5187.317,3643.7659,0,40165.668,59007.504,8488.464,5774.2417,29569.701,4965.2144,33009.63,74628.2,5448.532,6015.484,0,26397.717,0,6752.2554,19141.357,2990.1807,7885.179,6558.465,5324.035,
22255,853.302547012445,6.713139,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15181.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22256,427.15508196757344,6.717355,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11462.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22258,301.21623132352033,6.721871,,,,,,,,,,,7531.756,17081.732,13851.333,8760.701,8521.015,15806.501,15629.393,13604.777,0,10196.553,13753.164,4284.607,8056.3438,5822.918,8380.312,11893.077,6735.8765,16190.653,11220.469,0,11114.127,0,9536.87,8436.7295,4735.1436,10795.095,12934.545,9254.435,10426.579,10161.373,0,11691.968,7831.5503,16089.288,8706.201,12856.771,16089.642,6611.886,9788.412,
22264,233.1899358644316,6.734399,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8691.711,0,0,
22265,504.3168617601861,6.73449,,,,798,790,[M+NH4]+,,4,22272;22265;22269;22271,486.28283,4656.358,0,0,5995.145,0,12943.749,23229.871,76380.305,6684.4766,0,0,0,30016.396,8124.3877,0,0,0,12110.377,0,0,16633.463,6109.892,10552.326,39470.285,0,10614.273,0,57763.582,20668.203,7813.671,6095.546,0,5679.261,0,5154.288,5903.642,250981.73,0,16930.691,
22267,330.2641563747114,6.734604,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21742.629,0,0,0,0,0,
22268,335.21955132020247,6.734604,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29715.361,0,0,0,0,0,
22269,509.27229742845395,6.7350564,,,,798,790,[M+Na]+,,4,22272;22265;22269;22271,486.28283,0,0,0,0,0,8879.004,22177.176,90304.63,4185.421,0,0,0,27483.93,6610.1895,0,0,0,10273.935,0,0,13834.924,4271.1523,15243.141,45384.996,0,8246.711,0,61010.168,17896.385,8083.416,0,0,4463.92,0,0,4256.615,317779.0,0,21056.012,
22270,325.237195751182,6.7367334,,,,798,,,,,,,0,0,0,0,0,0,0,16327.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8669.254,0,0,0,9942.149,0,0,0,0,0,0,0,0,58067.89,0,0,
22271,487.2904333370602,6.736745,,,,798,790,[M+H]+,,3,22272;22265;22269,486.28283,0,0,0,0,0,0,0,3299.6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13828.676,0,0,
22272,525.245207317079,6.736745,,,,798,790,[M+K]+,,4,22272;22265;22269;22271,486.28283,0,0,0,0,0,0,0,5989.0405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23438.506,0,0,
22273,405.1418931532212,6.746276,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127150.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22274,746.2651936009775,6.746276,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14075.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22275,809.2763159822022,6.746276,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289457.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22276,831.2578012462931,6.746276,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50956.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22279,325.20125237017004,6.7484684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15552.242,0,0,0,0,0,
22281,357.2273550603036,6.7484684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24553.615,0,0,0,0,0,
22282,379.20951295165213,6.7484684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14737.092,0,0,0,0,0,
22283,402.2852864894347,6.7484684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10705.515,0,0,0,0,0,
22284,914.5467599161414,6.7526712,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10195.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22287,252.1746025953484,6.7577653,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9507.583,0,
22288,277.2155789136192,6.759602,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28823.945,0,0,0,0,0,
22291,359.11273483858844,6.7602215,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35363.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22292,532.3482099577088,6.76046,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3110.0137,0,0,0,0,0,0,0,0,0,0,0,0,7692.541,0,0,
22293,599.4095992184796,6.7605267,,,,,,,,,,,25687.117,12854.472,14030.925,42344.367,10741.665,29883.715,27452.914,17133.846,53126.926,0,5409.1494,8918.973,18750.318,39502.215,23984.025,17359.693,6979.476,14170.062,4370.144,0,21088.22,29471.03,8292.888,41348.156,0,27056.434,17238.611,11877.152,19045.645,18787.727,12071.551,0,62881.47,12446.504,6539.956,15068.249,0,17798.822,45233.246,
22294,513.29781255861,6.761222,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39926.777,0,0,0,0,0,0,
22297,309.2060692438056,6.768664,,,,188,792,[M-H2O+H]+,,2,22315;22316,326.20944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256.12,0,0,0,8830.877,0,0,139361.44,0,0,11568.387,0,0,
22298,278.18310221612467,6.7692943,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21964.035,0,0,0,0,0,0,0,0,
22299,520.3996820423946,6.7710905,,,,1128,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3948.53,0,0,61315.707,0,0,0,0,0,0,
22300,373.27361123995536,6.77137,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27605.734,0,0,0,0,0,0,
22301,475.34196574234613,6.77137,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37631.406,0,0,0,0,0,0,
22302,497.32382982278494,6.77137,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114501.54,0,0,0,0,0,0,
22303,506.38413486083414,6.77137,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14708.395,0,0,0,0,0,0,
22306,675.408865168257,6.7726264,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28910.504,0,0,0,0,0,
22307,389.229734699785,6.7733946,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3491.5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12104.751,0,0,0,0,0,0,0,0,0,0,0,0,
22308,372.27448798884086,6.7744865,,,,188,,,,,,,0,0,0,0,0,6624.911,47557.816,27844.559,0,0,0,14565.892,6615.621,0,0,0,33137.67,16017.753,0,0,0,3964.8555,31515.445,25121.7,0,11814.961,72309.625,9903.394,26406.707,4485.6304,71929.5,0,0,260979.08,0,0,89887.12,0,28638.268,
22309,327.2164822645419,6.775333,,,,188,792,[M+H]+,,2,22315;22316,326.20944,0,0,0,0,0,0,29194.828,19714.75,0,0,0,7807.414,0,0,0,0,17077.51,7980.086,0,0,0,0,17265.955,17528.5,0,0,41636.29,5325.996,13786.769,0,39270.746,0,0,226066.72,0,0,82082.54,0,15103.95,
22310,358.25873962632596,6.77542,,,,188,,,,,,,0,0,0,0,0,0,13690.487,5925.601,0,0,0,0,0,0,0,0,8267.062,0,0,0,0,0,0,5813.855,0,0,18936.998,0,6884.759,0,19664.027,0,0,83164.555,0,0,26746.021,0,7070.7466,
22312,295.1903944123182,6.77579,,,,188,,,,,,,0,0,0,0,0,8478.787,74316.82,51015.008,0,0,0,21231.84,8979.098,0,0,0,44241.76,22095.97,0,0,0,5597.631,46398.035,47359.51,4153.0093,16491.047,107037.64,15245.486,36308.016,7214.5596,102259.93,0,0,575137.06,0,0,201078.9,0,39501.062,
22313,492.36838096656015,6.7759876,,,,1128,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8677.072,0,0,126379.05,0,0,0,0,0,0,
22314,675.3749472350626,6.7770543,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8479.534,0,0,0,0,0,0,0,
22315,365.17261096196154,6.7771235,,,,188,792,[M+K]+,,5,22309;22318;22315;22297;22316,326.20944,0,0,0,0,0,0,4598.7603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6569.6216,0,0,0,8533.446,0,0,42678.6,0,0,13382.981,0,0,
22316,349.19855994977,6.777225,,,,188,792,[M+Na]+,,4,22309;22315;22297;22316,326.20944,0,0,0,0,0,7096.9727,62366.98,38513.125,0,0,0,19136.516,7755.869,0,0,0,33211.133,18383.305,0,0,0,4144.489,44826.156,33570.605,0,13096.374,77756.54,12660.529,31092.676,5882.0034,84004.984,0,0,414342.4,0,0,140281.4,0,39500.37,
22318,344.2436738488006,6.7799363,,,,188,792,[M+NH4]+,,2,22318;22315,326.20944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22368.979,0,0,6509.033,0,0,
22319,291.1953918307729,6.7812176,,,,,,,,,,,0,0,0,0,0,0,8080.5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7939.2983,0,0,0,6545.222,0,0,0,15668.886,0,0,229864.77,0,0,11545.262,0,0,
22322,331.18794036478636,6.784818,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8377.689,0,0,0,0,0,0,0,13709.278,0,0,126626.14,0,0,0,0,0,
22324,497.31037570978077,6.7856216,,,,171,,,,,,,0,0,0,0,0,0,0,22323.195,0,0,0,0,0,0,0,0,4894.04,0,0,0,0,0,4646.843,22453.094,0,0,6761.7217,0,0,0,0,0,0,0,0,0,20344.766,0,0,
22331,261.2207919089119,6.786723,,,,171,,,,,,,0,0,0,0,0,0,0,10929.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11909.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22333,697.4076366229375,6.786723,,,,171,,,,,,,0,0,0,0,0,0,0,13260.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12766.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22334,659.3632618504957,6.786943,,,,171,794,[M-H2O+H]+,,3,22338;22339;22337,676.36661,0,0,0,0,0,0,0,16534.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16862.875,0,0,0,0,0,0,0,0,0,0,0,0,15614.444,0,0,
22335,677.374018416996,6.7872357,,,,171,794,[M+H]+,,3,22338;22339;22337,676.36661,0,0,0,0,0,0,4261.926,33085.516,0,0,0,0,5087.2314,0,0,0,6326.056,0,0,0,0,0,6400.571,28879.422,0,0,8775.718,0,0,0,0,0,0,0,0,0,28942.63,0,6221.7686,
