row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
19921,660.4236470990355,9.150359,,,,,,,,,,,50659.367,26749.662,83595.086,54628.43,47138.57,57377.273,39219.305,35485.684,37339.508,53252.586,31012.992,15117.177,35557.63,0,36036.273,0,35619.785,66987.2,44075.008,44313.535,39922.742,25108.51,0,11871.672,15206.058,14702.354,40718.008,62205.684,35212.477,34358.566,31036.65,0,55824.414,15044.774,0,48612.527,41598.367,0,53236.2,
19926,940.5771704531343,9.153298,,,,1025,1927,[M+NH4]+,,2,19926;19927,922.54349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27751.25,0,0,0,0,0,0,0,0,0,0,0,0,
19927,945.5328409350647,9.153298,,,,1025,1927,[M+Na]+,,2,19926;19927,922.54349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54393.375,0,0,0,0,0,0,0,0,0,0,0,0,
19930,413.29024942633373,9.156368,,,,135,1928,[M+H]+,,3,19931;19932;19930,412.28283,0,0,0,0,0,0,0,0,0,0,0,0,0,23133.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19934,843.4862278920656,9.160039,,,,,,,,,,,0,14438.078,0,20881.244,0,26112.764,0,0,0,48709.406,0,0,30282.883,0,21728.266,11614.722,28955.764,18970.584,0,9196.829,0,0,0,0,0,0,0,27300.443,11350.398,20336.129,18430.807,0,11612.636,0,0,19442.637,22370.086,0,23310.072,
19936,323.2581755301503,9.161525,,,,392,1930,[M+H]+,,1,19937,322.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11377.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6166.2363,179906.81,0,0,0,0,
19939,655.4207109456669,9.164655,,,,1064,1933,[M+Na]+,,2,19962;19939,632.4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26434.775,0,0,0,0,0,0,0,0,0,15061.133,0,0,0,0,0,
19941,701.4604786643171,9.166253,,,,,,,,,,,0,0,0,0,0,0,0,19830.336,0,0,6300.6636,0,0,12160.452,0,0,0,0,0,0,6391.4634,0,0,0,0,0,0,0,0,0,0,0,0,23439.383,0,0,0,9109.688,0,
19944,655.4358796808361,9.170807,,,,,,,,,,,7814.4985,0,10637.926,8178.055,7250.093,15945.34,0,13140.169,7393.8657,0,0,0,0,0,0,18822.064,0,14891.818,12926.548,13717.434,0,0,0,0,0,0,0,0,0,0,0,5686.306,0,0,0,0,18476.914,0,8854.614,
19947,368.3162892823571,9.174418,,,,392,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62019.688,0,0,0,0,
19948,340.2848821282827,9.175327,,,,392,1932,[M+NH4]+,,2,19946;19948,322.25105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643.9255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54604.0,0,0,0,0,
19949,463.2822338022827,9.175857,,,,1064,1935,[M+H]+,,1,19961,462.27487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100168.305,63826.582,0,0,0,0,
19952,861.5352694846159,9.185391,,,,,,,,,,,0,14293.329,18931.773,35845.74,10879.726,0,0,0,15731.785,27179.27,0,17716.43,43023.316,0,22039.654,10714.324,49714.664,29420.273,14388.83,14723.001,0,13394.454,0,10977.269,0,0,0,19454.3,16833.734,18407.666,21361.762,14544.282,27982.688,16409.162,0,38184.94,30181.377,0,39484.203,
19954,631.3820899105411,9.186376,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22922.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19955,637.2657555799899,9.186725,,,,1267,1937,[M+H]+,,1,19956,636.25869,0,0,0,0,5262.9243,0,0,0,0,0,0,11537.264,22541.6,0,0,0,0,0,0,0,0,0,0,0,0,49168.086,0,0,3884.05,0,0,0,0,0,0,0,0,0,0,
19956,659.2481272493811,9.187485,,,,1267,1937,[M+Na]+,,2,19955;19956,636.25869,0,0,0,0,0,0,0,0,0,0,0,0,12302.989,0,0,0,0,0,0,0,0,0,0,0,0,15401.029,0,0,0,0,0,0,0,0,0,0,0,0,0,
19957,861.5406940876292,9.187576,,,,,,,,,,,0,0,0,0,0,29967.77,0,0,0,0,18863.988,0,0,0,0,0,0,0,0,0,0,0,0,0,9460.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19960,397.38287255184014,9.192427,,,,,,,,,,,0,22492.809,0,41275.926,0,0,45473.465,0,0,0,0,0,68279.37,0,0,0,21932.6,21515.729,0,66537.18,0,0,0,0,0,0,0,0,0,0,0,0,68125.55,62611.273,29952.19,0,0,0,0,
19969,685.3561018813762,9.202513,,,,93,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30665.637,0,0,0,0,
19972,680.4862380984787,9.207889,,,,,,,,,,,11223.049,6030.383,21289.209,14472.06,19837.314,0,9547.875,13343.822,11725.288,24599.025,0,0,10479.724,0,5439.3306,0,10028.158,8384.968,7157.565,0,15350.497,8888.19,0,0,0,0,7400.2554,18429.664,0,7571.6147,0,0,9387.953,0,0,6253.279,6688.4663,0,9011.86,
19975,601.3365600117436,9.210578,,,,2054,1938,[M+Na]+,,2,19973;19975,578.34683,0,0,0,0,0,0,0,37485.086,0,0,0,0,0,0,0,0,0,0,0,0,46142.47,0,0,0,0,0,0,0,0,0,9544.269,0,0,0,0,0,0,0,0,
19976,563.2658751832171,9.2117405,,,,,,,,,,,10982.006,10209.175,0,23565.197,0,16634.012,0,14582.41,13678.15,49577.42,55405.27,43740.19,21700.223,0,41913.62,26890.367,54690.28,38678.207,11053.349,20272.223,12305.147,23545.451,0,0,13758.353,17555.305,29162.793,21061.285,0,29302.357,15666.308,18031.506,0,23749.627,0,9021.602,0,10527.383,34478.496,
19983,437.32397806894596,9.223253,,,,1178,1939,[M+Na]+,,2,19978;19983,414.33493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26315.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19984,638.4396530927804,9.225072,,,,,,,,,,,30893.635,10822.474,37125.844,32631.133,28391.262,21297.195,18908.855,12621.53,26314.947,37329.54,11974.936,9719.097,19370.012,0,16135.491,0,22775.877,27182.342,23736.295,15048.378,19319.967,18253.387,0,4754.322,5404.843,8138.0444,9513.756,27483.844,19616.066,14658.223,10148.958,0,13852.373,5250.339,0,17801.158,11644.299,0,28912.674,
19987,800.5086721628367,9.229011,,,,,,,,,,,0,0,0,0,0,97408.27,0,58060.008,0,53677.355,0,6923.0117,0,0,0,0,0,0,0,49981.973,49813.613,0,0,0,0,0,59791.902,40119.99,5321.0884,0,30996.73,0,11712.483,0,0,109614.72,0,0,0,
19990,868.5580082544499,9.230821,,,,728,1941,[M+NH4]+,,2,19991;19990,850.52383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23180.383,0,0,0,0,0,0,0,0,0,0,0,0,
19991,873.512692179996,9.230821,,,,728,1941,[M+Na]+,,2,19991;19990,850.52383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26536.031,0,0,0,0,0,0,0,0,0,0,0,0,
19996,758.5046667501343,9.23617,,,,1549,1942,[M+NH4]+,,2,19996;19997,740.47107,0,0,0,0,0,0,0,0,0,0,0,25907.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19997,763.4605148180344,9.238726,,,,1549,1942,[M+Na]+,,2,19996;19997,740.47107,0,0,0,0,0,0,0,0,0,0,7194.3003,85675.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5518.3613,0,0,13066.28,0,9081.115,0,0,0,0,0,
20005,627.42348778149,9.247367,,,,313,1944,[M+Na]+,,2,20004;20005,604.43421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45370.79,0,0,0,0,
20008,609.2715554534645,9.247564,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94567.266,0,0,6321.854,0,
20009,802.5368414221456,9.24933,,,,2089,,,,,,,0,0,0,0,63759.203,0,0,0,0,0,0,0,0,0,0,0,0,35533.234,0,0,0,0,0,0,0,60763.79,0,0,0,0,0,0,0,0,0,0,0,0,0,
20017,811.5341201753292,9.260236,,,,443,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5745.771,9608.922,0,0,0,0,0,0,0,0,0,0,0,0,
20020,663.3746707475224,9.263921,,,,1582,,,,,,,0,0,0,0,0,0,0,28524.34,0,0,0,0,0,0,0,0,0,0,0,0,12081.586,0,0,7529.929,0,0,9280.259,0,0,0,0,0,0,0,54847.33,0,0,0,0,
20021,419.2561591011472,9.264585,,,,338,1949,[M-H2O+H]+,,2,20040;20024,436.25953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86828.086,0,0,23487.504,0,
20026,433.3102402686793,9.272403,,,,,,,,,,,7517.1025,10871.9795,4482.6484,13317.183,5746.3257,6750.766,10001.211,5221.6494,6014.2603,0,0,12158.799,4364.9473,3808.318,13792.102,7606.3535,10254.636,4630.0063,8393.59,5577.3364,11402.695,6365.016,0,0,7670.146,9870.006,0,6518.238,11715.246,13774.595,5829.5283,9123.832,0,7714.281,0,7583.0444,0,0,4947.182,
20027,887.4617745172857,9.273274,,,,2322,1950,[M+Na]+,,2,20029;20027,864.47298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35243.66,0,0,5530.764,0,0,0,0,0,0,0,0,0,0,0,
20029,882.507218534839,9.275025,,,,2322,1950,[M+NH4]+,,2,20029;20027,864.47298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15183.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20030,415.2999793256022,9.277647,,,,,,,,,,,21145.365,24444.826,19050.713,27853.154,26649.957,29975.844,32457.762,36052.395,7453.302,0,27289.268,13637.418,36123.13,18388.846,34440.875,45303.32,17612.703,21223.31,26549.912,24103.633,28654.266,12012.69,0,7082.541,40323.918,29610.629,39752.69,20428.453,15784.907,32984.37,34405.098,32174.23,8519.883,36980.875,8815.258,24816.51,14954.867,34463.11,33327.66,
20034,717.3827384575048,9.281041,,,,1582,1951,[M+Na]+,,2,20031;20034,694.39392,0,0,0,0,0,0,0,21745.43,0,0,0,0,0,0,0,0,0,0,0,0,10087.162,0,0,8305.388,0,0,4862.8086,0,0,0,0,0,0,0,7894.448,0,0,0,0,
20043,601.3365271722148,9.292059,,,,,,,,,,,0,0,0,0,0,0,0,44856.29,0,0,0,0,0,0,0,0,0,0,0,0,48903.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20045,583.4148152044146,9.292749,,,,,,,,,,,0,0,166372.92,0,87649.99,172183.73,15069.138,18342.799,0,115302.22,20208.697,0,124760.625,0,0,21952.99,19091.95,20850.512,0,32409.432,0,29291.34,0,0,0,0,15182.872,0,0,0,20836.127,0,90506.95,162587.89,0,151388.27,67620.2,19403.916,18911.766,
20046,639.402105224162,9.294149,,,,767,1953,[M+Na]+,,2,20061;20046,616.41302,145056.03,119697.83,225261.6,170904.45,215576.42,166904.66,211891.92,189367.8,322659.4,37735.133,127944.38,120489.0,218828.2,21605.643,194502.0,255933.98,185790.27,241649.42,167315.02,271444.06,68938.91,59251.973,0,47856.91,108217.79,99141.97,128611.336,166780.73,52646.7,115981.266,232744.72,144730.8,235774.17,111528.88,0,78830.55,150278.39,48900.957,229747.64,
20048,631.4221182037268,9.299154,,,,277,1956,[M+H]+,,3,20090;20048;20049,630.41448,0,0,0,0,0,0,0,0,0,0,0,0,0,11660.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20049,648.4479862194992,9.299154,,,,277,1956,[M+NH4]+,,3,20090;20048;20049,630.41448,0,0,0,0,0,0,0,0,0,0,0,0,0,23132.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20051,617.4200673197126,9.299603,,,,,,,,,,,187851.5,186481.83,371492.75,202227.1,0,0,262595.0,0,0,93655.805,207030.56,228490.17,342066.94,46711.61,260674.33,372296.84,0,0,262031.5,0,144555.61,138739.83,0,60454.402,0,167032.77,0,0,69097.55,137289.1,338011.0,259975.73,417168.75,209448.1,14785.441,136441.1,311590.47,79083.79,0,
20052,701.4604790720833,9.300403,,,,277,1952,[M+Na]+,,2,20050;20052,678.47167,0,0,0,0,0,0,0,13907.028,0,0,15259.505,0,0,71603.06,0,0,0,0,0,0,26503.035,0,0,0,0,0,0,0,0,0,0,0,0,52779.387,34279.68,0,0,0,0,
20053,622.4166097458243,9.300559,,,,187,1954,[M+NH4]+,,4,20054;20062;20063;20053,604.38271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158094.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20054,627.3719103096739,9.300559,,,,187,1954,[M+Na]+,,4,20054;20062;20063;20053,604.38271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391629.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20056,650.4477713062339,9.300559,,,,187,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88032.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20059,392.2798906019339,9.302797,,,,1122,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7139.977,0,0,0,0,0,0,0,0,0,0,0,112315.086,0,0,0,0,0,
20062,587.3796030080822,9.30845,,,,187,1954,[M-H2O+H]+,,4,20054;20062;20063;20053,604.38271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40776.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20065,826.522835149652,9.310221,,,,,,,,,,,36942.543,41987.92,205645.11,68838.16,135724.58,65777.51,105570.76,44374.004,32290.117,89808.98,21026.125,28557.467,26509.98,12547.476,27807.729,10187.3125,83533.51,52864.434,42299.008,39325.43,92293.12,17854.996,0,45913.35,23860.66,72257.836,73199.62,141250.86,44640.355,57066.754,42290.215,0,102665.945,8723.516,4051.1753,55945.176,70688.04,8186.6226,83625.01,
20066,848.5038106805279,9.3107395,,,,,,,,,,,4147.158,0,19445.277,7002.866,14903.872,6439.2427,10784.093,5812.0684,0,9054.534,0,0,0,0,0,0,9443.943,4704.5957,2992.1443,4519.301,11856.745,0,0,5977.779,0,11407.544,0,18035.098,5719.579,0,4021.887,0,9027.006,0,0,5685.5776,0,0,8272.266,
20067,689.2953984258488,9.311296,,,,631,1955,[M+Na]+,,2,20067;20068,666.30608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54424.19,0,0,0,0,0,0,0,0,0,0,0,0,0,
20068,667.3132595001575,9.311453,,,,631,1955,[M+H]+,,1,20067,666.30608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154536.45,0,0,0,0,0,0,0,4070.514,0,0,0,0,0,
20069,600.4160169840226,9.312914,,,,,,,,,,,87007.29,112454.0,185177.42,101343.19,126193.04,151156.69,113811.71,140177.77,205297.05,0,115985.34,100284.91,154041.98,53619.668,124852.414,151412.06,154359.86,159548.94,128236.82,217172.3,76945.51,150460.27,0,80836.13,125943.82,94616.44,159158.84,113271.7,44529.207,96365.65,149463.64,0,170099.12,111444.57,46041.504,82352.0,156162.73,108091.68,141280.75,
20070,615.3888963123018,9.313418,,,,1857,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17624.885,0,0,3985.6614,0,
20071,584.4210401803554,9.313633,,,,,,,,,,,0,41533.656,62631.523,0,26541.383,106131.49,0,34449.14,0,115600.73,34629.516,0,36643.07,28368.865,0,34710.754,34432.56,0,0,49495.453,39369.63,132929.64,0,35382.24,0,33718.83,29064.88,28180.498,0,0,0,0,60439.68,0,19765.57,25936.508,35951.652,30373.2,32804.535,
20081,784.4760142410305,9.320181,,,,,,,,,,,37036.94,23856.066,121691.86,62646.188,88779.47,63322.62,93591.93,21390.656,27547.482,56681.574,24786.652,41127.055,21641.164,5644.068,27293.291,4122.161,60205.34,74811.02,46587.758,38384.05,55783.516,15181.305,0,21107.994,21234.598,47891.3,26811.078,90147.76,113210.45,43129.1,45521.19,0,76141.63,0,0,45228.9,41526.73,0,66825.28,
20082,806.4571281155993,9.322097,,,,,,,,,,,0,0,8085.054,0,6318.4873,4770.675,6922.7637,0,0,4272.5723,0,0,0,0,0,0,4425.0034,0,0,0,0,0,0,0,0,0,0,6422.003,10090.383,0,0,0,0,0,0,0,0,0,0,
20083,731.4343884157396,9.322616,,,,1337,1957,[M+Na]+,,3,20079;20083;20103,708.44527,0,0,0,0,0,0,0,0,0,0,26178.559,244946.62,0,23453.773,0,0,0,7742.431,0,0,0,0,0,0,0,0,3308.9597,0,32691.338,0,0,95904.8,0,22955.805,0,0,0,42900.07,0,
20086,625.2656537881714,9.32419,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36638.51,0,0,4484.8286,0,
20088,516.3537509258742,9.329094,,,,,,,,,,,10561.121,0,0,0,5622.9097,0,0,0,0,0,0,0,0,0,0,0,0,0,15283.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20090,653.4036637382467,9.339535,,,,277,1956,[M+Na]+,,3,20090;20048;20049,630.41448,0,0,0,0,0,0,0,0,0,0,0,0,0,51327.04,0,0,0,0,0,0,0,0,0,3231.9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20092,628.5162864487156,9.340563,,,,1041,1958,[M+NH4]+,,2,20093;20092,610.48284,0,0,0,0,0,0,0,0,0,0,0,0,0,14607.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20095,384.2899181098701,9.34618,,,,,,,,,,,0,0,0,0,0,0,0,22527.078,0,0,0,0,0,0,0,0,0,0,0,0,10394.604,0,0,0,0,0,9619.107,0,0,0,0,0,0,0,0,0,0,5404.7617,0,
20103,726.4791023205828,9.355593,,,,1337,1957,[M+NH4]+,,3,20079;20083;20103,708.44527,0,0,0,0,0,0,0,5765.5923,0,0,0,94930.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5797.8135,0,9520.214,0,0,28855.424,0,6783.7295,0,0,0,5817.5107,0,
20104,345.2791502604682,9.356362,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26079.55,0,0,0,0,
20106,501.35537878739655,9.357713,,,,845,1962,[M+Na]+,,3,20130;20106;20108,478.36639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10999.238,0,0,0,0,0,0,0,0,0,9786.412,0,0,0,0,0,20903.904,0,0,
20107,659.2876015785288,9.359987,,,,676,1961,[M+Na]+,,2,20109;20107,636.29857,28318.85,18098.07,0,0,19625.525,0,0,19782.543,17889.123,0,0,0,0,0,0,0,0,10815.158,14440.09,15572.183,0,0,26215.547,16157.435,0,0,0,0,19810.38,10628.365,0,0,0,14939.842,0,0,0,0,0,
20109,654.3326890991785,9.360472,,,,676,1961,[M+NH4]+,,3,20113;20107;20109,636.29857,157792.98,111660.31,4801.095,0,153531.88,0,0,167240.34,128937.34,0,56546.137,21252.498,3480.267,0,4450.8447,0,0,85614.12,102239.164,110503.97,0,0,238857.7,109737.26,0,0,0,0,131685.9,75831.88,0,5264.3394,4865.355,120635.77,6046.5244,0,0,0,0,
20111,682.3634836723937,9.360946,,,,676,,,,,,,109324.39,82486.125,0,0,98553.75,0,0,96758.36,76646.24,0,36930.39,14755.009,0,0,0,0,0,52794.35,80252.836,75258.5,0,0,110771.97,79410.695,0,0,0,0,95034.04,59832.31,0,0,4266.569,80583.94,0,0,0,0,0,
20113,637.3057395444176,9.361418,,,,676,1961,[M+H]+,,2,20113;20109,636.29857,28283.742,19328.018,0,0,25944.438,0,0,26685.219,23267.045,0,9088.236,0,0,0,0,0,0,13472.294,16683.54,19088.967,0,0,43201.156,18529.2,0,0,0,0,23236.596,12890.797,0,0,0,18454.715,0,0,0,0,0,
20116,603.3506494313242,9.363018,,,,2276,1959,[M+Na]+,,2,20087;20116,580.36172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35305.742,0,0,0,0,32009.383,0,0,0,0,0,0,0,0,0,40336.383,18419.844,0,0,0,0,0,111121.836,0,
20117,799.4605326554113,9.366252,,,,,,,,,,,0,0,0,10207.976,12682.686,5715.706,0,0,0,37344.977,10353.221,0,0,0,0,3910.8032,0,20234.578,0,0,0,0,0,0,0,0,0,20923.318,0,17879.758,0,4807.6484,30991.99,5545.776,0,25345.832,0,0,11237.283,
20123,743.4331967299898,9.378788,,,,,,,,,,,7303.7397,0,18220.223,24521.668,7513.198,24889.217,9517.208,4770.488,19659.523,29508.2,13640.48,10234.992,34570.336,6264.0635,24060.748,17529.389,22382.592,24973.697,12936.343,12232.094,14026.1,14657.1,0,15019.724,10326.613,7807.2686,0,18147.98,11885.955,21549.262,17546.674,23076.223,19246.553,9987.271,0,27094.586,23232.7,0,26006.438,
20135,631.3827870026416,9.393449,,,,,,,,,,,0,0,0,0,0,0,0,8348.15,0,0,0,0,0,0,0,0,0,0,0,0,5853.9478,0,0,0,0,0,8921.787,0,0,0,0,0,0,0,21226.258,0,0,0,0,
20137,748.5354212875418,9.401071,,,,691,1966,[M+NH4]+,,2,20138;20137,730.50186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13185.622,0,0,0,0,0,0,0,0,0,0,0,0,
20140,645.267642546633,9.4077835,,,,1993,1968,[M+Na]+,,2,20140;20139,622.27924,0,0,0,0,0,0,0,0,0,0,0,63491.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18474.523,0,0,0,0,0,0,0,0,0,0,
20145,608.4383705193213,9.412589,,,,418,1970,[M+NH4]+,,4,20147;20145;20146;20144,590.40406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25393.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20146,613.3928067777174,9.412589,,,,418,1970,[M+Na]+,,4,20147;20145;20144;20146,590.40406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102125.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20149,732.4822227429298,9.413426,,,,,,,,,,,0,7408.7446,0,8827.979,0,10534.7705,5189.876,0,0,12546.294,0,0,0,0,0,0,0,6986.8496,5914.8926,0,13056.615,5972.687,0,0,0,0,11960.337,16117.239,0,6879.3047,0,0,7746.9585,0,0,10440.657,7020.08,0,8214.116,
20158,600.416083707511,9.428757,,,,,,,,,,,99793.72,128128.22,168655.4,113321.805,129975.02,138409.48,116622.22,147022.72,238798.88,110818.83,102225.88,132369.16,127991.08,44379.258,162929.78,137372.55,196314.83,189429.36,147023.48,230135.9,81504.6,175456.45,0,67626.77,144902.89,117586.12,114950.375,107414.47,57440.234,107789.31,141040.12,120148.62,150147.73,82402.445,55078.656,78602.29,153523.55,110004.67,147395.03,
20160,414.3579100794337,9.429872,,,,,,,,,,,0,5458.51,0,0,0,0,43790.797,0,0,0,40463.49,0,0,0,0,0,0,15718.802,0,0,0,0,0,0,0,0,0,0,0,0,4015.791,42088.35,0,29170.816,0,0,67716.62,0,0,
20161,601.4238528838872,9.430805,,,,,,,,,,,0,237121.78,0,217616.89,0,0,232693.25,0,304736.72,0,0,110373.766,0,0,307630.56,193915.48,0,0,193946.06,0,149345.55,150563.48,0,0,231489.42,112516.01,0,125377.48,0,197782.78,183003.28,182600.06,0,0,0,148839.64,0,0,0,
20167,565.4045858880951,9.4336405,,,,,,,,,,,0,9279.097,18149.43,0,0,17287.906,9054.658,16160.041,19699.486,33449.156,12452.464,0,8147.7505,0,8324.449,14646.85,21565.904,15473.166,9535.494,21913.168,0,24272.94,0,0,9123.932,5797.2754,11702.714,11334.506,0,0,15535.845,12573.091,0,6982.641,0,6783.8936,12342.865,11495.941,11265.242,
