row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
8996,662.4996298366823,10.704159,,,,444,830,[M+NH4]+,,2,9001;8996,644.4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44327.945,0,
8998,762.5164625234544,10.704385,,,,802,829,[M+NH4]+,,2,8999;8998,744.48209,34421.113,0,0,77168.98,0,0,91028.32,25187.65,0,0,0,92548.67,0,0,0,0,40895.65,0,
8999,767.4707645466913,10.705716,,,,802,829,[M+Na]+,,2,8999;8998,744.48209,76691.61,0,0,125058.83,0,108329.43,199035.42,154170.1,0,0,0,145285.77,0,0,0,0,67089.7,79409.48,
9001,667.4538141160176,10.712145,,,,444,830,[M+Na]+,,2,9001;8996,644.4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33903.89,0,
9008,978.6152710166094,10.731595,,,,850,831,[M+NH4]+,,2,9009;9008,960.58138,0,0,0,0,0,0,0,0,5315.6123,0,7789.3115,0,28815.25,48549.93,30058.98,31923.977,0,0,
9009,983.5705244133464,10.731879,,,,850,831,[M+Na]+,,2,9009;9008,960.58138,0,0,0,0,0,0,0,0,12180.158,0,15014.238,0,46666.94,86869.875,52321.938,55574.41,0,0,
9010,707.507640115124,10.732326,,,,,,,,,,,0,0,0,0,0,16537.309,0,0,0,0,0,0,0,0,0,0,0,16222.225,
9011,504.36073189607697,10.732669,,,,248,,,,,,,58523.79,56465.492,39269.74,48456.715,126285.57,47073.848,61775.047,61530.234,44725.918,57696.92,39479.98,47770.89,43334.29,46515.707,40777.457,52289.176,40391.97,51926.16,
9012,476.32957492499503,10.732791,,,,248,,,,,,,57046.547,60042.35,48174.91,54483.55,68379.27,64603.758,63011.695,52138.66,55180.406,66612.57,53608.98,58586.125,49017.266,55631.785,52990.51,52097.99,52481.227,46688.75,
9013,459.3028996698362,10.732838,,,,,,,,,,,19470.19,23422.818,19029.719,20317.605,22636.084,22666.336,25975.781,17726.678,19400.24,24545.16,0,22093.943,17310.322,22505.275,20722.191,17704.057,16715.596,16512.186,
9020,629.274063471855,10.748606,,,,,,,,,,,0,0,220339.9,0,0,0,0,0,37980.246,0,0,0,22159.133,34884.504,0,86476.61,0,0,
9031,623.4289309627596,10.755159,,,,201,835,[M+Na]+,,2,9031;9041,600.43989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42345.527,0,
9034,675.677459255143,10.758592,,,,330,,,,,,,6188.1772,10922.535,57687.81,10838.801,9461.823,10492.742,0,8565.154,0,0,0,12949.452,12754.559,5725.3076,0,0,0,0,
9041,618.473881163995,10.765024,,,,201,835,[M+NH4]+,,2,9031;9041,600.43989,0,0,0,0,0,0,0,0,0,0,14422.328,0,0,0,0,0,65569.85,0,
9042,791.5290337711339,10.765077,,,,,,,,,,,0,0,0,5965.798,0,3924.092,0,0,12557.4375,0,13652.613,8471.012,7192.7695,9621.873,17859.6,10161.449,8520.597,0,
9044,376.32074739993334,10.766481,,,,,,,,,,,0,0,4494.47,0,34370.926,0,0,0,0,0,0,0,0,0,0,0,0,0,
9047,781.4869202077025,10.771134,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10818.9375,12863.297,10364.171,0,0,0,
9049,651.4606735065097,10.774611,,,,153,836,[M+Na]+,,3,9050;9049;9062,628.47176,0,0,0,0,0,7207.7485,0,0,0,18252.031,18310.691,0,0,0,0,0,115796.12,0,
9050,646.5061180142513,10.775185,,,,153,836,[M+NH4]+,,3,9050;9049;9062,628.47176,0,0,0,0,0,0,0,0,0,0,17630.932,0,0,0,0,0,123208.76,0,
9051,674.537222316272,10.777146,,,,153,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32130.965,0,
9052,928.6004651378797,10.778354,,,,,,,,,,,0,0,0,101393.66,0,0,0,0,70220.81,0,0,109971.3,52564.195,110213.22,72056.586,0,105904.766,67590.695,
9055,802.5388376487426,10.781528,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31570.041,41319.273,0,0,
9056,933.5556006419707,10.782605,,,,1003,,,,,,,66740.48,59243.215,89601.36,147209.28,0,91327.54,142248.19,109489.695,100827.25,78831.63,146139.27,159553.23,75191.7,160205.75,124660.125,105349.734,157848.5,98544.516,
9058,738.5157503706907,10.7830925,,,,,,,,,,,0,0,9778.417,9902.115,0,6619.8345,0,0,12494.437,9343.03,13729.823,0,20516.215,16206.203,27998.08,13295.702,0,11749.947,
9061,743.4718973769816,10.784615,,,,1003,,,,,,,5099.782,24149.912,18346.914,21209.977,0,16895.482,24079.234,13747.19,28619.863,28212.87,24430.568,14581.275,39958.605,35311.22,48575.723,34695.72,12057.808,28175.416,
9062,611.4682311207143,10.78508,,,,153,836,[M-H2O+H]+,,3,9050;9049;9062,628.47176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64438.453,0,
9065,725.5205709145074,10.797549,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8026.636,
9069,479.3737017047121,10.806012,,,,,,,,,,,0,14883.923,18468.33,8929.209,0,0,15817.432,10343.68,0,22749.494,0,16895.31,0,0,7080.0107,0,0,0,
9071,568.427634194119,10.811119,,,,,,,,,,,69643.5,104749.94,82513.586,97832.13,0,65232.395,79028.66,84920.09,79626.484,115789.74,91410.586,174171.16,75796.7,85572.28,112178.9,75813.414,82575.84,77598.0,
9078,752.5226121437778,10.827121,,,,,,,,,,,0,0,0,0,0,12554.309,0,0,0,0,0,3552.5906,0,0,0,0,0,16559.744,
9082,959.5702828970475,10.842086,,,,,,,,,,,454984.25,406617.53,172213.33,501606.3,0,455063.16,586293.6,555545.44,375472.6,476851.78,426444.56,464172.7,190918.28,331752.88,194211.36,235980.0,443802.84,358363.3,
9083,954.6152866166605,10.84349,,,,993,,,,,,,962065.75,943417.0,806758.1,1044696.8,0,1056381.4,1133728.1,1143077.9,883484.2,1130931.4,924507.7,999351.56,768884.75,1047159.44,790949.6,887918.3,967136.75,941473.1,
9086,982.6450945095806,10.866789,,,,,,,,,,,0,0,0,20417.615,0,0,6411.1455,34504.215,0,19061.406,0,20047.414,0,63952.477,0,0,34297.64,21084.914,
9087,613.4827043816149,10.867517,,,,,,,,,,,107394.984,102855.81,94880.14,121150.195,0,114809.53,127726.74,124788.766,97245.01,117578.64,99193.68,107747.36,88123.6,97827.38,84868.64,103311.05,108292.695,0,
9088,335.2579154408248,10.869681,,,,,,,,,,,36281.65,46045.72,0,31724.947,0,35503.473,32939.95,33945.777,47027.734,44302.008,43954.473,0,30221.082,30965.447,28308.047,29019.686,38149.156,26673.219,
9089,585.452110002642,10.870865,,,,,,,,,,,174038.97,218838.98,189072.11,0,0,164927.25,183930.28,165931.67,231987.73,211266.47,194970.95,130595.445,223515.0,0,251363.67,0,169355.38,170223.6,
9092,764.531491090046,10.875268,,,,993,,,,,,,2221137.5,2908350.2,2581240.5,1983576.8,0,2261874.5,2494536.0,2212550.8,3095742.5,2843384.5,2660430.8,1913755.4,3113676.8,2581171.8,3413088.5,2780836.2,2190360.2,2333629.5,
9093,551.4253934362705,10.8778305,,,,,,,,,,,20913.057,32198.59,22558.621,24340.1,0,29016.143,13609.017,22042.656,30251.078,30239.734,28742.941,37671.71,30113.303,31076.137,27136.584,20245.586,32250.152,27516.11,
9099,568.4265303129487,10.882536,,,,1007,,,,,,,55093.934,73359.89,29661.305,57125.395,0,49626.086,42488.004,45983.47,43863.355,46347.023,56994.684,0,45679.78,59966.03,40528.836,43844.13,56765.23,32227.152,
9104,593.4418760556001,10.898222,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16967.844,
9106,702.2148189960882,10.904563,,,,117,837,[M+NH4]+,,2,9106;9107,684.17985,0,0,0,0,29927.283,0,0,0,0,0,0,0,0,0,0,0,0,0,
9107,707.1679277919527,10.904563,,,,117,837,[M+Na]+,,2,9106;9107,684.17985,0,0,0,0,6503.854,0,0,0,0,0,0,0,0,0,0,0,0,0,
9109,793.5649045936943,10.905522,,,,,,,,,,,0,109972.22,0,0,0,0,0,89223.6,126494.79,0,0,37738.082,0,156400.17,0,0,0,0,
9110,785.4612333854094,10.905993,,,,,,,,,,,0,0,0,39702.82,0,36395.605,0,0,0,0,0,36210.094,40066.5,43196.426,0,38291.04,37039.33,0,
9113,672.5041551386859,10.908075,,,,320,838,[M+NH4]+,,2,9113;9111,654.47085,0,14699.042,0,0,0,0,0,0,22957.553,18960.953,0,7544.627,0,0,0,7431.775,38124.977,8470.808,
9114,680.5121526675161,10.909402,,,,169,839,[M+NH4]+,,2,9117;9114,662.47714,13695.257,11429.748,0,4605.298,0,8509.304,0,0,7413.1455,13957.074,45900.2,0,12986.567,11855.689,5172.34,7678.7227,65192.734,8285.385,
9115,769.4864154059767,10.909628,,,,,,,,,,,0,829654.3,349622.12,617109.94,0,590191.75,753951.6,649765.5,828295.3,696041.94,740895.6,652282.0,492999.7,568883.9,549133.7,445502.22,670853.7,550038.75,
9116,629.2738644431279,10.911199,,,,808,,,,,,,0,0,0,0,0,0,0,0,0,0,0,76173.49,0,0,0,0,0,0,
9126,571.426338150896,10.927578,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25886.176,
9129,549.4160255124413,10.928549,,,,963,,,,,,,0,0,0,0,3698.5044,0,0,0,0,0,0,0,0,0,0,0,0,39580.617,
9132,792.5601710859625,10.929816,,,,,,,,,,,171016.17,265898.34,0,90742.484,0,206465.78,183758.67,0,285076.75,232667.02,0,0,451782.84,454644.53,0,0,0,221277.78,
9136,778.5380215597033,10.933406,,,,,,,,,,,0,0,0,0,0,3795259.8,0,0,0,0,0,0,0,0,0,1498630.1,0,4184958.2,
9137,435.34741535000677,10.93613,,,,,,,,,,,0,10954.401,11678.764,10874.322,0,0,19857.363,6247.8516,0,14330.385,0,23138.113,0,3288.6355,0,5988.943,8961.336,0,
9139,752.5236595965803,10.937676,,,,,,,,,,,0,0,0,24730.113,0,44531.902,32534.246,0,0,63644.35,0,0,17160.29,23040.95,36289.367,13998.524,0,45955.293,
9141,758.5698200378554,10.941687,,,,667,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81631.48,0,0,
9142,527.4018888329134,10.943246,,,,915,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39101.902,
9155,607.2918539915421,10.959331,,,,,,,,,,,901459.6,193630.48,0,1084435.6,0,0,932034.44,0,214883.4,789674.6,885102.75,1188026.5,0,0,0,0,610178.5,0,
9158,505.3892670654895,10.966617,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34322.86,
9161,622.504379094355,10.973774,,,,866,842,[M+NH4]+,,2,9157;9161,604.47045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11928.819,0,
9165,611.4674597134573,10.976926,,,,181,,,,,,,6302.4497,33139.582,127964.305,0,0,8855.556,5032.082,5687.441,25813.895,35200.465,29026.248,0,97830.516,119521.91,122925.74,124326.445,10531.411,0,
9168,790.546520642562,10.9788685,,,,181,843,[M+NH4]+,,2,9170;9168,772.51256,149250.2,581811.4,1702923.4,104578.64,0,223246.4,150830.3,133496.36,442234.6,571152.56,430086.12,155811.11,1653416.6,1711922.5,1741690.5,1874839.2,157856.78,191220.3,
9170,795.5016480108094,10.980311,,,,181,843,[M+Na]+,,2,9170;9168,772.51256,189228.66,417436.16,536082.2,121769.02,0,182690.53,168008.27,141744.67,306950.06,349197.53,331016.97,176357.66,541558.56,705499.2,654187.8,602529.44,158847.69,140678.84,
9173,818.5774650121318,10.980648,,,,181,,,,,,,18060.586,57068.85,126841.016,11454.336,0,26279.266,14582.988,17348.033,50169.18,42890.957,45305.51,16547.074,170786.06,208627.72,162393.7,193732.56,22568.652,21864.598,
9176,811.4761515014598,10.980943,,,,,,,,,,,9911.341,27423.379,0,4317.069,0,13183.752,12241.021,6838.645,20468.908,24956.96,18937.664,6894.5005,38572.664,41267.227,0,39831.34,0,7382.7686,
9177,778.5388956373471,10.981906,,,,,,,,,,,1698691.2,2426471.0,5414382.5,2027805.2,0,0,2828399.5,3590657.0,2258247.0,5797393.0,841057.9,1215749.6,3550353.2,1619918.0,2631049.2,2455826.5,464649.34,0,
9178,980.6312973033439,10.983999,,,,,,,,,,,0,19050.277,39334.652,11257.204,0,5920.999,0,0,29482.697,8744.423,37821.484,20570.988,68694.08,152413.02,76166.68,96994.97,31118.994,0,
9181,335.25808836987744,10.985846,,,,181,,,,,,,0,0,55930.145,0,0,0,0,0,0,0,0,0,23299.557,41576.434,33365.387,30658.213,0,0,
9182,483.37626956361925,10.986636,,,,572,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17831.951,
9183,644.5092100953813,10.986958,,,,266,844,[M+NH4]+,,2,9184;9183,626.47594,0,0,0,0,0,0,0,0,20333.678,15772.888,0,0,0,0,0,0,37983.31,0,
9189,985.585396417806,11.009461,,,,,,,,,,,0,19095.928,8770.957,14419.759,0,4258.726,0,0,32443.756,0,43380.66,24227.293,50339.918,151196.23,60151.01,72234.95,37789.676,0,
9198,959.5701857617463,11.029508,,,,686,,,,,,,0,0,72279.625,0,0,0,0,0,0,0,0,0,67127.81,72170.484,82910.625,74046.46,0,0,
9201,806.5772214001641,11.03133,,,,,,,,,,,0,0,0,12313.495,0,17342.662,0,15503.497,0,16233.378,0,0,0,18495.537,9354.55,0,0,0,
9205,783.502128784564,11.032778,,,,,,,,,,,105596.68,86301.06,44694.73,111869.26,0,124911.44,125871.625,115255.945,115388.0,109844.34,94713.53,134334.6,52598.098,93372.41,65541.2,40477.84,77764.57,97834.85,
9207,769.4866127696428,11.035803,,,,686,,,,,,,0,0,130170.06,0,0,0,0,0,0,0,0,0,154524.97,116869.56,212812.97,126260.32,0,0,
9211,800.5204419966516,11.041709,,,,,,,,,,,113308.72,143059.17,235917.02,125336.78,0,177512.36,191290.42,198156.19,0,325550.84,0,0,107611.6,0,82906.12,105470.58,0,185277.11,
9218,693.5274636096563,11.054855,,,,,,,,,,,0,0,0,0,0,7879.0474,0,0,5017.209,0,12033.971,0,0,0,0,0,16774.578,0,
9220,792.560546239729,11.056166,,,,18,846,[M+NH4]+,,2,9224;9220,774.52707,0,0,0,91212.5,0,0,0,0,0,0,305330.78,99425.0,0,0,0,0,359515.6,0,
9230,668.5462880379271,11.059803,,,,656,,,,,,,0,0,0,0,0,14941.366,0,0,0,0,0,0,0,0,0,0,0,33411.83,
9231,645.4688482084192,11.060245,,,,656,847,[M+Na]+,,2,9247;9231,622.47987,0,0,0,0,0,63310.32,0,0,10784.803,0,0,0,0,0,0,0,0,109223.73,
9240,675.3532157821369,11.070723,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,13140.273,0,0,0,0,0,38076.496,0,
9241,797.5142791468542,11.071124,,,,,,,,,,,0,0,0,0,0,0,68373.26,0,0,0,154858.95,0,0,0,0,0,213341.98,0,
9247,640.5139358232173,11.081299,,,,656,847,[M+NH4]+,,2,9247;9231,622.47987,0,0,0,0,0,51175.066,0,0,0,0,0,0,0,0,0,0,20140.568,71269.09,
9248,754.5440064259664,11.093022,,,,,,,,,,,144644.58,66791.27,55900.36,52518.152,0,139916.75,120637.016,119386.65,94004.555,0,131721.3,56207.3,20762.096,0,18600.484,62147.184,134588.33,117794.99,
9251,651.4600163675196,11.094555,,,,,,,,,,,12915.25,0,0,16452.236,0,11106.787,15753.221,0,0,7307.054,0,13861.384,0,7691.5547,0,0,26207.283,9350.47,
9252,820.5924593756773,11.096655,,,,18,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17405.775,0,
9255,646.5063921832223,11.09759,,,,,,,,,,,18858.043,0,0,24761.375,0,16139.216,25756.941,0,0,13565.496,15391.679,21755.799,0,23915.887,0,0,56353.453,0,
9257,570.5090027759871,11.100557,,,,,,,,,,,33005.76,6255.4453,8748.303,5818.344,0,0,28898.244,30624.105,26089.746,0,52763.33,7569.001,0,0,0,0,54786.48,40380.637,
9259,816.5620648608794,11.104986,,,,181,848,[M+NH4]+,,3,9265;9259;9262,798.52789,0,5231.6255,19401.266,0,0,0,0,0,11384.924,0,12327.8545,0,94986.57,216799.19,115547.21,122897.695,0,0,
9262,837.4902599016884,11.106815,,,,181,848,[M+K]+,,3,9265;9259;9262,798.52789,0,0,0,0,0,0,0,0,0,0,0,0,6675.2764,13545.521,8129.3906,9150.1875,0,0,
9263,732.5618670718137,11.107685,,,,,,,,,,,276997.28,85335.0,137184.62,94241.64,0,366384.28,274381.16,258429.45,253265.2,7036.3477,368756.84,105182.65,44195.492,13426.329,41472.266,179833.73,401603.97,360696.5,
9264,844.5931069156809,11.108568,,,,181,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,13578.654,37963.41,14715.345,21604.895,0,0,
9265,821.5175348382123,11.109375,,,,181,848,[M+Na]+,,3,9265;9259;9262,798.52789,0,17053.225,28341.447,0,0,0,0,0,26256.184,10845.106,23664.736,5275.52,137624.92,252883.34,160280.95,155862.56,6983.96,0,
9269,629.2736748980792,11.11421,,,,,,,,,,,74806.195,16458.186,33274.055,75608.52,0,0,77969.57,0,0,55988.7,43111.816,0,0,0,0,5126.4336,31050.58,0,
9272,767.5033664698631,11.117077,,,,,,,,,,,25917.344,0,0,0,0,0,0,0,0,0,0,4409.994,11771.884,0,6842.767,14043.72,0,0,
9278,909.5543079155353,11.125803,,,,956,850,[M+Na]+,,2,9278;9289,886.56507,10145.37,4663.9326,8964.961,27231.572,0,57601.574,51997.023,20411.072,11054.559,11741.221,9694.166,20780.168,5630.9233,0,14768.083,10429.819,13355.374,54778.387,
9281,935.5698782440683,11.136365,,,,309,851,[M+Na]+,,2,9281;9285,912.5808,56392.625,88803.23,50122.402,106509.95,0,93323.6,110555.86,90446.4,78325.3,77885.7,90724.43,92559.91,81854.516,95371.74,87451.69,63133.637,72046.82,76163.234,
9282,745.4864680850243,11.136893,,,,312,852,[M+Na]+,,2,9282;9284,722.49704,0,48224.418,15782.466,17901.215,0,19700.828,31365.389,17847.54,39492.89,21025.428,24164.033,15892.8,64750.375,21336.053,61853.195,33380.258,12575.205,20763.47,
9284,740.5306610186711,11.138268,,,,312,852,[M+NH4]+,,2,9282;9284,722.49704,0,20628.035,0,0,0,7635.7007,15067.773,8207.016,19351.676,14518.94,0,0,50172.168,17344.934,50722.887,21311.426,0,0,
9285,930.6147674464789,11.138311,,,,309,851,[M+NH4]+,,2,9281;9285,912.5808,27153.28,44745.984,35251.426,70879.21,0,64105.7,75598.734,48011.996,51405.254,46842.01,59911.84,63574.258,61481.176,76938.2,69721.53,44339.156,49439.31,54030.145,
9286,647.4492109760704,11.138717,,,,433,853,[M+Na]+,,2,9288;9286,624.45971,0,9545.322,0,0,0,0,0,0,17554.764,19454.955,8307.291,0,0,0,0,7060.93,44392.812,6381.9927,
9287,670.5247195839057,11.138992,,,,433,,,,,,,0,0,0,0,0,0,0,0,9723.562,8665.41,0,0,0,0,0,4661.68,27952.264,0,
9288,642.4932400690861,11.139534,,,,433,853,[M+NH4]+,,2,9288;9286,624.45971,0,23297.268,0,0,0,0,5721.5557,0,42692.87,49064.758,22430.514,11377.757,8161.575,0,0,20366.857,115496.14,14676.21,
9289,904.5988779142186,11.141138,,,,956,850,[M+NH4]+,,2,9278;9289,886.56507,0,0,0,15447.819,0,31704.494,29149.775,6868.8853,0,0,0,9480.326,7608.3604,0,7476.074,6181.5894,7621.6606,31905.225,
9296,461.3626396542435,11.155471,,,,782,,,,,,,12998.385,26475.121,26133.613,7225.4004,0,0,24403.752,21824.395,7122.5137,6984.978,0,7427.7646,0,0,0,10575.591,0,6082.947,
9297,407.35191584324247,11.158401,,,,782,,,,,,,0,25573.213,33677.977,5529.117,0,0,20734.273,19625.053,0,10758.968,0,6593.169,0,0,0,8559.402,0,0,
9300,628.551272684975,11.162201,,,,,,,,,,,0,0,0,0,0,0,0,0,101356.0,0,0,0,0,0,0,0,0,0,
9302,445.36761140203686,11.169837,,,,840,,,,,,,15730.268,0,9644.774,12313.2705,0,0,17934.078,15469.244,0,68847.4,0,21020.926,7006.8867,6306.075,6343.205,11719.447,18165.59,0,
9310,771.5011664939165,11.179271,,,,986,,,,,,,274956.0,263587.2,224424.34,449786.56,0,282514.4,378721.62,305076.22,381983.62,267746.12,405800.0,460245.62,306830.34,393164.5,411313.78,326470.34,288515.66,351678.47,
9311,766.5468487503142,11.179562,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,658175.94,702032.6,0,0,0,
9312,587.4670446358867,11.180164,,,,986,,,,,,,22245.195,19636.516,0,62466.23,0,26122.012,34515.78,26614.832,47395.207,16550.928,64420.297,81856.016,32555.355,49238.473,52961.984,40295.42,32552.662,49359.55,
9313,787.4753443518096,11.182734,,,,,,,,,,,15349.074,0,12527.412,24107.11,0,16114.846,0,0,0,0,21164.748,22740.246,17598.371,20236.492,22579.387,0,0,19071.326,
9315,871.5729978397924,11.185479,,,,,,,,,,,86674.94,33904.008,46367.973,114141.45,0,45192.6,264160.12,0,0,16035.1,66707.02,0,0,20476.428,114131.37,32207.818,58571.594,59554.133,
9317,766.5460657082299,11.192834,,,,,,,,,,,282854.97,254549.38,335359.47,646222.4,0,352847.22,502555.4,376133.34,698673.7,0,755189.8,703690.94,447607.66,35609.676,70996.2,460798.6,470105.16,616301.7,
9318,961.5846957369499,11.196895,,,,,,,,,,,41840.914,22534.252,29349.754,41113.613,0,21776.01,23347.02,0,21779.395,90548.72,33390.9,37127.477,20727.883,35435.797,29838.99,36297.87,39321.41,21257.104,
9330,794.5693107663488,11.214813,,,,,,,,,,,0,0,0,0,0,568214.4,0,0,553974.5,127763.016,543423.75,0,0,0,0,0,0,0,
9332,956.6291840371214,11.216357,,,,,,,,,,,44325.09,22245.664,11494.725,57420.8,0,0,33530.035,50338.55,13518.337,114562.84,89434.586,60140.65,11208.532,15016.784,47188.895,52021.918,93170.94,32636.75,
9333,998.2896283763629,11.218733,,,,307,856,[M+NH4]+,,2,9333;9327,980.25583,0,0,0,0,137510.8,0,0,0,0,0,0,0,0,0,0,0,0,0,
9339,792.5624859471421,11.242244,,,,,,,,,,,3452640.0,3800617.0,0,0,0,0,0,3508516.5,3473750.8,0,3351432.0,0,3395344.5,0,3665399.8,0,0,3478698.5,
9340,613.4827073292063,11.242534,,,,724,,,,,,,286399.47,329002.6,321053.4,350239.9,0,361572.4,334755.94,318174.84,286903.4,401734.78,293972.1,372745.97,314370.66,293626.97,311008.3,288185.34,275196.62,318668.84,
9341,335.25764635807883,11.244591,,,,724,,,,,,,42388.953,51374.367,61619.156,69548.5,0,65490.254,53538.875,57020.04,50854.08,75038.47,55276.06,79902.266,65051.82,86501.266,0,59168.277,53725.66,59030.004,
9342,956.6291811305279,11.248447,,,,,,,,,,,0,0,44075.1,13001.577,0,0,8478.096,13995.399,51987.484,27909.986,0,14856.573,35061.37,63876.473,0,0,0,0,
9343,766.5434497818255,11.25372,,,,,,,,,,,0,18284.123,32988.984,0,0,16807.232,0,0,0,559981.25,0,0,52463.562,0,0,36999.35,0,0,
9349,656.5091534349457,11.281789,,,,714,857,[M+NH4]+,,2,9349;9351,638.47563,13319.001,36559.31,10015.45,4030.9023,0,7637.934,8158.2236,0,51822.332,59415.426,58290.12,13921.505,19893.834,0,6301.843,24649.277,194512.92,22133.287,
9351,661.4651487431674,11.282789,,,,714,857,[M+Na]+,,2,9349;9351,638.47563,0,8131.5435,0,0,0,0,0,0,12162.648,14220.613,14731.729,0,0,0,0,0,46827.684,0,
9352,820.5919844179222,11.283682,,,,409,,,,,,,219396.22,233277.97,258525.94,238341.33,0,259274.39,228629.97,258301.4,234116.39,224268.95,213392.0,241963.45,298984.47,368331.72,282320.56,306983.88,204565.53,259095.62,
9353,806.5776264597766,11.284038,,,,,,,,,,,0,0,21529.027,20395.643,0,21564.752,0,21792.62,16727.969,23883.445,0,19380.758,20738.162,23808.488,25547.416,0,0,0,
9358,982.6459296503464,11.285904,,,,409,,,,,,,40949.49,69475.9,84485.96,25912.1,0,26158.822,40077.863,43429.758,31961.271,37704.344,37321.707,43307.387,66125.02,129004.3,64865.66,85787.5,41546.566,15950.554,
9359,871.5744061762477,11.286394,,,,,,,,,,,0,17836.578,0,37468.836,0,12445.687,62971.477,0,0,0,0,0,0,0,30870.59,0,0,0,
9360,682.5252148281604,11.2874565,,,,714,858,[M+NH4]+,,2,9357;9360,664.49109,0,9291.151,0,0,0,0,0,0,5546.1963,8690.903,5044.5825,0,0,0,0,0,35725.85,0,
9364,797.517012185802,11.294922,,,,1000,,,,,,,1191354.8,1271579.5,1086071.0,1277693.5,0,1370837.2,1430351.6,1251621.5,1146081.6,1522838.1,1119734.0,1305707.6,1070399.4,1031102.0,1139656.1,920860.2,1009876.8,1086094.9,
9365,987.6011495868984,11.298027,,,,1000,,,,,,,34849.613,52256.598,66617.98,15859.566,0,20234.719,30760.152,33522.8,22583.412,31173.088,28609.377,32708.754,53280.16,83443.57,50942.957,60630.168,34649.68,9996.636,
9366,813.4908837737978,11.298561,,,,,,,,,,,72103.234,71896.164,59321.484,81424.82,0,80915.305,91408.21,0,65090.887,86450.97,0,0,64152.23,57684.906,0,0,47430.77,0,
9370,716.5665107800813,11.304577,,,,,,,,,,,15433.231,7726.543,0,0,0,26686.143,10494.27,27939.04,22559.178,0,20417.848,0,0,0,0,0,16668.076,22869.219,
9372,628.5513154217424,11.306481,,,,,,,,,,,0,0,0,0,0,0,0,0,62484.7,0,0,0,0,0,0,0,0,0,
9374,540.462520186439,11.312356,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48129.87,0,
9378,778.5382550193046,11.318931,,,,,,,,,,,276022.78,394191.2,1287148.6,439048.06,0,0,467437.12,0,354882.9,941118.0,95904.15,287454.62,615776.2,0,528196.2,1096251.4,0,837536.2,
9383,764.5309709402136,11.3301735,,,,,,,,,,,25842.512,50840.98,72383.79,0,0,0,0,44785.44,77604.14,66670.4,40962.81,20600.346,53716.438,0,97371.23,77732.98,27483.924,0,
9395,818.5775628935766,11.351994,,,,2,,,,,,,36159.28,82170.41,122573.07,84785.35,0,32860.863,0,0,96705.47,42481.547,96603.79,144652.6,202496.27,765087.94,271559.3,324535.62,38724.69,25387.824,
9399,340.357559210268,11.356657,,,,,,,,,,,0,0,28028.172,0,0,4196.8374,0,0,0,0,3582.723,6736.689,0,0,3271.269,0,0,0,
