row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,230605_ED_Blank_ALC_nr8cent.mzML Peak area,230605_ED_dbgi_001140_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001142_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001144_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001150_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001152_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001153_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001156_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001160_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001161_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001162_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001173_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001175_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001182_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001185_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001186_01_03_nr8cent.mzML Peak area,230605_ED_test_miels_dbgi_001188_01_03_nr8cent.mzML Peak area,230605_EDdbgi_001146_01_03_nr8cent.mzML Peak area,
1022,441.37291084761574,8.990617,,,,,,,,,,,0,0,4125.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1023,489.356605433667,9.0159235,,,,,,,,,,,0,507.96973,0,201.16635,451.88382,0,460.86185,0,182.053,193.42865,637.1852,454.39954,0,0,1641.6013,227.06265,2318.4775,321.34302,
1024,501.35651463184934,9.005173,,,,,,,,,,,0,1409.3832,0,387.41547,208.25192,488.54022,798.4944,221.73972,525.89185,170.60507,480.67596,2738.2283,247.669,192.35533,2710.8284,578.4774,4382.924,1001.3014,
1025,311.25835517056834,9.039783,,,,,,,,,,,0,5135.1904,3750.3445,104190.21,43614.516,13549.073,6860.9204,5260.807,25134.87,8470.56,13640.121,53440.883,18878.564,0,16455.357,1087.8478,0,7077.9214,
1026,703.4016035266442,9.030804,,,,,,,,,,,0,438.7873,0,0,374.59183,204.71725,223.71758,0,174.64748,0,397.04626,2513.4136,0,0,686.0281,209.11836,3002.3389,653.97125,
1027,528.3291866965443,9.074817,,,,,,,,,,,0,0,0,4300.7104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1028,425.21477358793595,9.119816,,,,2,20,[M+Na]+,,2,1031;1028,402.22553,21053.803,14877.163,14191.15,13156.718,10856.637,11347.112,10981.539,10596.565,9240.975,10970.894,12873.379,11104.4,11150.36,11575.513,9938.007,10834.905,8632.714,13313.594,
1029,448.2906620215285,9.119816,,,,2,,,,,,,9864.132,12679.175,12684.332,11943.671,10860.305,11561.338,11128.981,10729.963,9517.446,11365.207,13070.355,12377.057,11638.051,12884.065,11672.6875,14092.38,11982.685,11960.23,
1030,329.15973968339017,9.119816,,,,,,,,,,,4101.8633,4984.0757,4880.216,4857.656,4248.734,4527.0415,4250.6064,4645.591,4069.151,4488.0933,5227.7437,4673.31,4758.6416,5419.3525,4531.6284,4916.177,4218.303,4874.2056,
1031,403.2327714074569,9.119816,,,,2,20,[M+H]+,,1,1028,402.22553,4648.1694,5738.4546,5957.15,5540.735,4825.691,5062.8525,4861.8867,5222.028,4356.068,5107.407,6165.3154,5476.4673,5394.64,6067.656,5307.365,5802.3486,4968.3745,5451.633,
1032,270.0997748805261,9.0769,,,,,,,,,,,0,3949.6697,0,18918.736,5421.202,0,0,0,250.49939,0,0,4198.8105,0,0,0,0,0,0,
1033,364.34176623551025,9.173484,,,,,,,,,,,3818.3525,2874.8728,3294.951,3193.866,2770.9363,2339.0332,2606.6301,2184.6807,2727.485,2538.2856,3050.3535,2532.2256,2647.4377,2781.0498,2725.9573,2656.4717,2607.0068,3314.7144,
1034,297.2404012801523,9.1896715,,,,13,,,,,,,5339.471,3435.8455,2642.1353,2893.511,1716.5759,2005.6564,2115.715,2362.8535,1744.9875,2043.2341,1815.3496,575.603,1434.6234,1354.7382,1515.6523,1166.124,1244.628,2040.3743,
1035,336.32558909558406,9.190713,,,,13,,,,,,,3777.7122,3658.3057,3088.611,4026.8074,2778.5989,3044.2053,3041.192,2573.983,2630.1455,3145.5195,3324.8855,3174.2952,3261.072,3212.5674,2332.734,2346.1912,2543.1804,3346.959,
1036,772.4748196341657,9.201357,,,,,,,,,,,0,3853.572,5341.737,2612.6548,1815.5709,3489.6274,1760.153,1948.6514,4093.5986,2588.1196,2455.4067,3991.968,2966.1533,891.69293,2805.1328,4391.7095,4246.514,3404.7244,
1037,447.25018484863745,9.174316,,,,,,,,,,,0,6388.1274,208.16779,14041.0625,6241.267,183.67099,0,0,0,0,0,2632.191,0,0,0,0,0,0,
1038,375.2681199942983,9.254012,,,,,,,,,,,0,8738.574,7779.1216,8999.672,8912.856,7056.617,9110.164,7602.489,5873.239,3338.0403,4434.2505,10207.423,4437.1597,12453.195,9472.054,8253.228,10649.426,12656.095,
1039,299.20077642950037,9.262726,,,,,,,,,,,0,7421.0596,7459.973,5512.6094,7810.986,4192.2407,5373.2446,5862.9478,4466.547,0,1905.1072,6596.148,172.49278,2033.2926,6742.59,6244.041,7141.1426,2101.4692,
1040,655.3961402945987,9.260109,,,,,,,,,,,0,1208.46,674.3373,0,8949.837,0,3322.377,629.3788,4679.976,0,4494.8486,1881.4426,0,7573.961,1308.8687,825.6714,3550.509,1655.9788,
1041,746.5626217020172,9.251484,,,,,,,,,,,1708.7269,2140.163,732.04865,1736.2269,1270.7738,1845.3485,1771.8788,1044.9341,1580.6965,1855.4584,1933.6694,1817.8698,2068.697,354.75757,482.95547,990.19885,1981.9683,1044.303,
1042,660.4228120692923,9.296285,,,,,,,,,,,0,11215.329,16457.525,5526.8506,5425.2153,9399.379,5640.876,4873.362,11655.025,9545.887,6341.3228,10734.422,6410.2573,2623.5972,8162.399,13574.118,10676.03,9416.257,
1043,434.2819265599756,9.305475,,,,,,,,,,,0,0,1083.5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.35141,
1044,702.5349608431566,9.31318,,,,,,,,,,,2422.3435,3910.6934,3688.5674,3973.9705,3795.6519,1403.3245,4065.0896,3785.5396,4359.4575,3803.548,4111.3193,3831.2837,4496.0845,3412.5918,3753.8584,1694.1143,3832.7493,3860.9993,
1045,650.4389975320797,9.32718,,,,,,,,,,,0,179.23077,0,0,0,0,968.81573,0,176.40623,242.8335,0,417.6201,0,0,1886.513,1553.3147,516.4509,690.4058,
1046,662.4374305923623,9.323246,,,,,,,,,,,0,1126.3236,723.1127,0,0,1099.8081,492.60608,0,533.32434,0,0,2694.2693,539.69086,0,2955.9436,1479.1924,3519.1182,2193.688,
1047,337.2737835881364,9.298059,,,,42,,,,,,,0,7048.7773,4095.4143,16096.871,12071.184,4858.17,14276.138,11198.759,5810.843,8913.031,8411.137,8106.263,9577.203,17242.14,6900.546,3403.4128,10637.162,6068.3916,
1048,663.4621274847945,9.365027,,,,44,21,[M+Na]+,,2,1053;1048,640.47421,1810.825,4021.9673,3603.7893,1295.9166,777.07104,361.85648,1174.9531,1324.3679,794.1908,2627.6023,1275.4315,3571.9653,1654.3816,1217.468,1391.5369,1203.1536,598.8772,1823.4532,
1049,263.23750836162185,9.368766,,,,42,,,,,,,0,10694.353,5793.967,9765.779,17180.832,5474.9204,20519.19,11926.768,8152.5913,13024.381,14557.062,6067.377,10009.8125,16943.965,12855.527,5267.5146,15900.239,8398.699,
1050,638.4384679133819,9.355408,,,,,,,,,,,0,10309.125,11104.256,3339.842,4660.472,7295.7725,4030.7766,3362.5583,6303.7285,10473.327,6233.978,7560.484,6201.441,1609.3174,5061.247,8680.296,7442.2417,8845.982,
1051,335.1521745962368,9.370573,,,,47,,,,,,,0,26129.021,12218.938,21952.508,15996.623,12642.93,14645.984,24905.709,16978.178,14062.651,13838.326,9591.735,11281.819,31740.502,13449.822,6473.0244,13008.24,8526.491,
1052,279.23264006165533,9.371904,,,,47,,,,,,,0,55071.91,21595.555,48166.367,33781.402,11329.103,40662.312,78352.05,50386.926,27813.035,29172.959,16226.796,24444.885,140553.17,30175.768,13664.779,38057.203,9192.394,
1053,658.5093291578188,9.378022,,,,44,21,[M+NH4]+,,2,1053;1048,640.47421,6578.8677,8665.15,7659.9688,8221.048,7407.3516,7464.626,4972.8545,7942.583,7521.8477,7814.041,8449.274,8241.342,8434.953,6830.513,7674.0747,7228.9707,7884.0557,8362.121,
1054,615.4910051316815,9.411765,,,,,,,,,,,0,6746.366,7403.6177,4409.3203,4112.536,6041.294,1673.6431,6398.311,2677.208,11021.144,3301.58,2880.3896,7673.9893,2080.6328,6886.97,5890.0127,7176.025,7492.4873,
1055,619.4378259296284,9.417633,,,,56,,,,,,,5256.0127,3554.4011,5972.801,6738.248,5283.463,5099.0127,5781.422,5274.469,5349.9595,4486.785,6321.2705,5534.9707,4749.5425,4749.317,4293.8438,4192.3984,3079.7913,4994.826,
1056,642.5139090914944,9.419582,,,,56,,,,,,,6401.495,4602.289,4901.4673,5069.039,2714.8809,5057.9355,3690.5032,4419.5244,5324.4087,4816.429,6566.1733,4975.1616,5543.4683,5013.0654,5112.879,6681.005,6861.5254,5065.0854,
1057,598.4878639969648,9.458934,,,,16,,,,,,,7595.2095,9452.617,11216.194,7802.632,11079.504,11169.715,12184.967,10805.139,11369.501,10079.936,9181.151,11457.354,11286.763,12900.321,5294.597,7660.5283,6778.4653,10127.944,
1058,575.4121596657167,9.462489,,,,16,,,,,,,6967.0815,8881.293,8551.569,8675.323,8710.219,8773.784,9199.621,9294.966,9279.886,8074.936,8253.84,8037.6836,8860.675,8340.186,7883.5054,5060.576,6826.187,9109.564,
1059,352.32107524350874,9.485138,,,,,,,,,,,10866.034,13433.151,14874.348,15629.056,9400.945,10271.248,11676.063,8701.528,8514.817,10734.691,12720.003,10559.006,9666.234,10639.681,6855.834,10605.449,8725.347,11914.178,
1060,702.4704116123454,9.475672,,,,,,,,,,,0,4691.2837,9264.911,2842.0864,3620.0122,1935.2024,2780.0664,835.8018,4373.235,7187.9326,3391.2905,4560.058,3366.6343,192.10364,7331.1567,9991.212,4790.6606,6013.513,
1061,327.2022457095862,9.456012,,,,,,,,,,,1055.2296,1675.7969,3228.2456,313.32794,625.53015,265.72495,1434.9883,1557.9368,553.88873,248.26033,385.40112,1006.3304,1243.7737,719.34607,1455.5044,667.1221,295.36304,271.0115,
1062,607.2545743991875,9.506291,,,,,,,,,,,0,3441.5325,2574.4116,3737.313,12471.876,2484.449,2637.7112,22172.209,2197.8643,3027.8755,2963.0186,1084.7198,1863.4286,45377.465,2774.3862,2927.2876,2109.6184,4859.3223,
1063,632.4401775275057,9.521427,,,,,,,,,,,0,608.0541,10245.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3365.3965,
1064,487.36034946170287,9.540134,,,,,,,,,,,14364.335,9793.598,6010.892,11308.744,6992.6978,10089.292,10056.648,6937.2183,10360.221,6740.215,7923.712,9391.994,9371.729,7161.174,9059.867,12477.572,8172.933,11012.803,
1065,482.405260422692,9.534466,,,,,,,,,,,18522.861,14525.991,14670.679,14612.768,13811.672,9025.024,14043.422,13738.705,13619.525,13190.088,13755.235,12617.128,13314.704,12753.84,18367.604,8649.113,11692.555,10438.474,
1066,438.3790151116345,9.560855,,,,53,24,[M+NH4]+,,2,1066;1069,420.34517,5756.788,7151.0493,6754.22,7321.5044,6317.5024,5899.7363,5471.1636,6144.82,5640.8003,5379.8506,5354.5796,5569.2173,5503.464,5640.578,5026.377,4796.7056,4891.713,6207.0005,
1067,784.4751267453403,9.561585,,,,,,,,,,,0,7247.566,12824.643,2257.18,1614.2454,3296.272,2082.6262,1939.2971,6364.2793,4373.8364,5483.086,4602.733,1759.5278,764.44653,4064.8306,7854.495,6499.2524,10297.017,
1068,785.4787541219613,9.5638895,,,,,,,,,,,0,3090.0808,5558.403,718.34485,0,1475.4673,792.5538,448.34933,2691.6714,1854.8456,2322.9976,1902.1833,624.3499,0,1515.6047,3724.5654,3023.0378,4159.8896,
1069,443.3343567838756,9.5681925,,,,53,24,[M+Na]+,,2,1066;1069,420.34517,11689.662,8871.238,9581.875,8706.018,10345.714,7822.339,10844.152,7465.093,10279.742,8140.8013,7448.744,9925.99,10285.49,9843.856,6705.135,11292.445,10524.478,8665.441,
1070,466.4100621807515,9.566932,,,,,,,,,,,18535.232,13009.613,8804.424,17767.307,11588.5205,8189.645,11827.348,11267.948,12048.663,4601.381,12495.374,11559.173,8866.116,12280.04,12552.365,9313.811,12567.031,9415.069,
1071,422.3839683399695,9.586719,,,,23,,,,,,,8465.4375,20024.24,13687.501,17993.96,14713.506,15188.789,13693.09,13567.054,15749.553,13685.398,15754.685,13976.984,15235.39,15390.373,15555.258,15037.547,16200.658,18080.197,
1072,399.3082063947903,9.591775,,,,23,,,,,,,13060.861,9977.226,8329.586,8875.267,6035.6167,6009.413,6612.516,5794.142,6775.243,5301.18,6373.9316,4880.0474,3868.9712,4882.5464,4343.466,4066.429,2295.3984,8292.783,
1073,378.35752711300535,9.604326,,,,,,,,,,,2418.4482,10169.954,9211.29,10041.697,1599.9803,3742.0146,2204.5886,1673.1831,3676.1047,2742.5615,1171.8986,2844.7336,3806.1025,2364.6758,2561.843,3282.0884,1721.8784,9017.915,
1074,623.2850084821523,9.609545,,,,,,,,,,,0,7698.6836,0,0,15950.724,1646.5088,12466.529,375.24387,0,0,0,0,0,1036.667,0,0,0,20606.514,
1075,256.2639480946673,9.679312,,,,,,,,,,,22875.316,16145.234,17004.293,17339.393,17203.777,16341.128,15587.091,16097.57,12979.487,13503.738,16774.357,15241.9375,13352.961,16957.104,13870.298,14674.196,13337.848,16146.471,
1076,565.4030399501959,9.711407,,,,,,,,,,,0,985.23193,2577.5295,1659.7855,808.2734,386.5374,242.37842,723.28687,2183.5117,4682.8857,4167.2744,427.29254,3389.5186,510.74805,0,1441.9435,398.64883,0,
1077,583.4139368167943,9.710353,,,,50,,,,,,,0,5023.011,11542.627,6930.2354,4698.6826,2422.446,3986.3547,3530.8923,8613.607,31109.459,25345.465,2634.8306,12143.352,2728.234,577.6585,5622.6484,3160.4583,481.73907,
1078,600.4159362235328,9.711022,,,,50,,,,,,,0,35029.473,69198.586,43374.32,13718.728,7024.426,12822.296,9424.779,20176.863,84566.25,38616.688,6932.258,28077.377,7873.242,3001.1968,14600.072,6758.2334,5752.913,
1079,181.12285456802016,9.711412,,,,,,,,,,,0,1736.773,4772.607,2375.9238,1090.1002,428.33792,785.48737,279.67993,2383.1692,5411.301,3866.063,417.4806,3296.261,468.14984,0,1380.3916,426.5459,0,
1080,599.4084874818154,9.711687,,,,,,,,,,,0,8005.629,13916.763,9392.8955,5799.3438,2678.734,4082.279,3730.481,9274.302,16457.691,15187.799,3079.608,13020.9,2457.296,1265.916,6257.3213,3009.6326,999.8119,
1081,617.4177763431078,9.713005,,,,,,,,,,,0,0,3070.6536,1272.0874,1357.2207,0,273.2533,383.75598,1697.8522,3874.4487,2930.639,248.57635,2241.7898,265.02756,0,741.9148,429.82962,0,
1082,748.474787252408,9.739906,,,,32,,,,,,,0,9862.724,10219.24,4036.1768,2490.868,7642.3545,2822.8635,3005.4065,6578.499,4833.5093,5571.7617,7779.9014,6970.123,1400.848,4498.146,7422.126,6614.1567,7806.528,
1083,611.4664890535514,9.753186,,,,32,,,,,,,0,7524.134,8989.164,3366.1375,4861.195,1287.8342,3273.416,3414.008,4380.347,5735.304,6606.346,3388.1987,4457.1914,5108.83,5334.0513,4779.8384,4322.6636,5853.273,
1084,674.4624492312757,9.77163,,,,43,27,[M+NH4]+,,2,1086;1084,656.42881,13675.719,4747.583,4808.0234,3580.7544,1135.2875,912.6451,894.5604,800.6271,512.99274,563.78235,904.7785,462.68158,510.43356,491.3112,216.04161,383.95477,0,3143.6575,
1085,702.4947407431645,9.77231,,,,43,,,,,,,5256.524,4603.8486,4177.73,4145.568,275.30243,451.44495,695.9888,271.26562,503.34393,555.203,679.8096,210.24545,735.8009,535.9092,202.27528,208.56674,0,3707.3994,
1086,679.4182027604962,9.775493,,,,43,27,[M+Na]+,,2,1086;1084,656.42881,14316.901,3364.0012,2912.1506,3125.964,265.66138,722.16754,766.7937,543.92896,444.96555,227.68764,738.8667,201.27449,467.2862,455.56583,0,0,0,1992.5961,
1087,618.4165594831082,9.861441,,,,,,,,,,,0,1333.3658,3827.9795,218.54816,0,0,0,0,935.7532,1543.44,509.73462,578.66943,961.8735,0,0,637.10974,168.16147,375.25296,
1088,636.4227527482782,9.866607,,,,,,,,,,,0,25127.363,26865.662,9677.515,7727.119,18629.717,7906.066,7640.187,16038.845,17767.92,14415.864,19674.193,15411.793,3182.0154,11814.307,19780.066,16364.891,19140.988,
1089,682.3625983932741,9.871773,,,,,,,,,,,7953.892,696.8828,398.7631,4585.152,980.5843,5642.939,925.65314,2137.4827,3630.9834,1234.7172,1175.6149,4155.9316,1115.4486,4890.879,4102.753,1213.8102,972.23706,6511.585,
1090,136.0223988554001,9.872608,,,,,,,,,,,1874.2559,2907.9746,3726.5093,3712.1729,6371.9653,6950.8726,6386.5503,6416.6777,5807.9385,657.62103,6051.794,6061.869,5640.603,4793.073,4524.162,3703.01,1494.2357,7274.1616,
1091,265.25292101299544,9.889712,,,,,,,,,,,3815.4033,937.3499,1995.177,3637.5444,2848.8977,2642.5242,2712.4814,765.2534,2469.1887,1448.072,462.954,2902.0745,231.05594,2311.245,0,998.77747,406.12177,3015.8987,
1092,736.4900919818947,9.8939705,,,,,,,,,,,192.2926,5777.6836,10914.946,21916.291,84062.31,9143.718,10067.259,9637.951,44811.156,37199.87,8477.828,189.8035,11010.063,91206.03,55488.25,76674.15,35493.46,13994.895,
1093,826.5227180546011,9.886864,,,,,,,,,,,0,426.5171,5236.5537,0,0,171.4437,0,0,0,985.19055,2308.8752,610.05066,0,0,2404.4734,4832.227,2174.1365,5536.079,
1094,395.3672424602798,9.828779,,,,,,,,,,,13040.757,0,2850.599,0,0,0,869.32996,830.75073,0,0,0,0,3722.0146,0,673.44775,0,3961.1182,4803.428,
1095,595.470845167827,9.880762,,,,,,,,,,,0,0,0,0,2159.6687,0,0,0,0,0,0,0,0,2963.228,176.34741,400.26288,0,0,
1096,313.2737667720655,9.902172,,,,,,,,,,,847.00574,4980.824,4044.0522,5509.9673,6908.683,5565.8516,8494.935,3812.7185,3966.3975,9514.1455,6283.816,2889.7705,2905.4353,7044.3286,6253.5107,3128.6003,6405.9707,4936.1016,
1097,301.07544114649517,9.916218,,,,,,,,,,,5448.2983,2552.5137,1227.5747,1602.8539,2408.4202,1719.0199,2668.9265,2426.7766,2800.3867,3041.8057,1883.9287,3050.7205,1072.8048,2365.3152,2460.119,1622.4803,692.1185,949.2257,
1098,800.5183298586562,9.914673,,,,,,,,,,,0,0,0,0,428.16647,849.94446,642.3871,494.48334,0,0,1799.6682,0,0,4278.6484,0,180.0776,2802.3464,0,
1099,609.4505145818792,9.918062,,,,,,,,,,,0,377.6416,694.98596,0,196.04053,0,0,0,0,1508.3802,0,393.1048,399.54736,201.93188,1337.3059,463.7472,900.8395,1445.4563,
1100,802.5332439407327,9.920037,,,,,,,,,,,0,0,0,0,4853.171,681.86115,1542.8757,7022.003,2286.3572,2563.7961,394.2359,6522.8613,7073.902,841.74927,2077.3552,453.57996,1342.3823,198.94102,
1101,804.5479707632829,9.919865,,,,,,,,,,,0,0,0,0,851.9831,2825.8071,625.35706,1452.7781,3018.2,581.2197,5313.332,832.03827,2726.4521,1862.6842,187.33315,282.81836,891.6526,0,
1102,583.4282326171909,9.913935,,,,,,,,,,,0,2187.9236,6216.9863,605.02374,982.4479,0,0,1908.9712,3870.37,2943.0024,1046.2056,0,0,533.60535,1326.4365,1081.9756,1579.7502,5829.417,
1103,672.5250100990396,9.935139,,,,,,,,,,,6310.219,5239.7314,3789.8916,4881.1626,4741.801,4847.819,4503.9736,4779.072,4853.6523,4765.638,4569.518,4917.696,4727.486,2238.1958,4318.8013,4586.966,1914.8933,5142.2085,
1104,584.4714046966287,9.93446,,,,34,,,,,,,9049.164,5657.5913,5294.577,826.28864,6098.1196,6810.808,6206.1743,4378.458,6186.8984,5082.911,5861.1436,5934.51,5692.654,5856.2974,1175.2688,848.57056,5563.6724,6111.832,
1105,612.503530448294,9.936949,,,,34,,,,,,,3651.1309,2276.6638,2696.4478,2779.3347,3241.522,3254.8088,3091.8147,3280.9888,3085.8303,3350.283,3515.3276,3295.2786,3214.161,3367.7466,3559.5256,2687.9438,3791.961,2895.461,
1106,589.4278781022994,9.940074,,,,,,,,,,,4857.428,3575.524,3109.006,3811.3992,3841.9832,3856.7444,3780.3833,3577.7212,3624.1528,3650.0532,3920.7776,3609.8232,3314.6875,3473.6208,3305.5664,3347.0835,3288.2603,3558.5688,
1107,584.4217313064578,9.909946,,,,,,,,,,,0,10075.53,10477.301,7867.715,325.9912,271.56317,422.43503,763.8515,1916.542,1760.5864,626.2047,276.05115,1331.3735,386.4169,0,901.6583,267.829,885.2274,
1108,409.3822212685618,9.9351635,,,,,,,,,,,358.50977,6028.5186,0,375.98816,0,0,186.73364,1584.6028,0,2322.8184,0,0,4022.5269,4403.17,0,47951.926,1294.6932,0,
1109,628.4984297446615,9.964239,,,,,,,,,,,5492.976,6881.6123,6240.1704,6453.3022,6598.4463,6827.579,6375.186,6771.388,6450.9033,6538.768,6726.245,6300.3667,5869.7812,6075.9336,6470.7944,6150.2524,6409.3354,6485.4463,
1110,656.5298367172775,9.959714,,,,,,,,,,,3335.667,1470.6759,575.4681,2378.9673,2816.4185,2833.1833,1567.8114,2844.9988,1560.752,817.4486,1375.7273,1779.8923,3162.2498,3095.772,1596.8105,3500.6572,3600.8342,450.54678,
1111,568.4774521831685,9.969456,,,,37,,,,,,,3859.5227,2930.2668,2510.9346,2786.5505,3086.9187,3089.49,2930.912,3219.4841,3070.4656,3041.1782,3406.9897,3072.92,2950.8374,3343.982,3790.139,3931.4214,3984.754,3257.9504,
1112,540.4466127241194,9.971956,,,,37,29,[M+H]+,,2,1114;1112,539.43931,7533.9834,5796.5386,5076.564,5417.0684,5209.1704,5447.6025,5078.121,5119.871,4833.2065,4731.291,4955.5566,4767.2817,4616.591,5202.747,4897.6885,4934.394,4594.2197,5120.461,
1113,124.08790098271162,9.952077,,,,,,,,,,,1136.5879,1739.035,626.8653,396.08594,750.4688,3602.2397,975.38025,549.8016,385.67758,1191.1564,1257.0422,210.54573,941.0771,1202.672,412.20544,791.2806,173.94235,1331.8752,
1114,545.4019485283998,9.970707,,,,37,29,[M-NH3+Na]+,,2,1114;1112,539.43931,4236.9565,3289.453,3136.7734,3198.1511,3482.5576,3337.522,2961.7976,3289.9753,3148.1636,3006.1653,3229.3643,2787.9253,2670.9246,3150.815,2922.8267,2762.2095,2864.8127,3364.8926,
1115,633.45328073918,9.969173,,,,,,,,,,,2359.4583,4395.44,425.80695,4372.258,2304.0415,3912.1392,4462.3,4539.089,4224.855,1833.6233,2750.6853,4037.1978,3929.1636,2143.4128,3844.998,2162.3188,3620.5315,1356.7931,
1116,599.4090154780002,9.972234,,,,,,,,,,,0,7689.222,11656.387,7226.456,7005.8813,4444.869,4576.529,2900.2913,10716.566,5684.058,11514.174,7511.939,6396.1865,3522.1108,754.1111,7401.744,5451.173,518.45123,
1117,496.42060355667104,9.988118,,,,,,,,,,,3293.9973,2104.6042,0,0,1998.6711,0,1874.0911,0,1952.8179,0,0,1833.3774,0,1970.2175,2079.9954,0,2086.3413,0,
1118,501.3757561348071,9.988118,,,,,,,,,,,2478.4482,1933.3329,0,0,2051.9163,0,1674.1992,0,1752.9635,0,0,1626.0005,0,1613.9325,1758.0714,0,1450.8623,0,
1119,524.4512159484943,9.988118,,,,,,,,,,,2690.766,1976.5742,0,0,2356.4307,0,1697.0083,0,2075.8704,0,0,2155.1523,0,2318.037,2207.7915,0,2289.3044,0,
1120,570.5066859989795,9.982322,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4196.323,0,2076.2122,0,816.04236,0,0,
1121,270.27942202968126,9.988877,,,,,,,,,,,8673.956,4608.716,0,0,5649.75,0,3855.5625,0,0,0,0,3739.3518,0,0,4096.452,0,0,0,
1122,592.4933999659967,9.99175,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1932.9785,0,0,0,0,0,
