id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
6059_cdhrc_dbgi_alc_pos_sirius_1478	C15H21NO2	[M + H]+	Alkaloids	0.9781163930892944	Tyrosine alkaloids	0.4300619959831238	Piperidine alkaloids	0.5170649290084839	Amino acids and derivatives	0.6819648742675781	Amino acids and derivatives	0.6819648742675781	Amino acids, peptides, and analogues	0.6766295433044434	Carboxylic acids and derivatives	0.9503129124641418	Organic acids and derivatives	0.9751082062721252	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5492_cdhrc_dbgi_alc_pos_sirius_2606	C22H28O	[M + H]+	Terpenoids	0.9961699843406677	Apocarotenoids	0.5788260698318481	Apocarotenoids (β-)	0.7826813459396362	Diterpenoids	0.5685065984725952			Diterpenoids	0.5685065984725952	Prenol lipids	0.9322668313980103	Lipids and lipid-like molecules	0.9906911253929138	Organic compounds; Lipids and lipid-like molecules; Aldehydes; Prenol lipids; Organooxygen compounds; Diterpenoids; Carbonyl compounds; Alpha,beta-unsaturated aldehydes; Enals; Alpha,beta-unsaturated carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
6203_cdhrc_dbgi_alc_pos_sirius_6357	C29H32O15	[M + Na]+	Shikimates and Phenylpropanoids	0.9998711347579956	Flavonoids	0.9999879598617554	Flavonols	0.9998873472213745	Flavonoid-3-O-glycosides	0.9998669624328613	Flavonoid O-glycosides	0.9999850988388062	Flavonoid glycosides	0.9999840259552002	Flavonoids	0.9996558427810669	Phenylpropanoids and polyketides	0.999778687953949	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Flavonoid-7-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
1888_cdhrc_dbgi_alc_pos_sirius_3227	C15H14O7	[M + H]+	Shikimates and Phenylpropanoids	0.9999769926071167	Flavonoids	0.9999910593032837	Flavan-3-ols	0.9999969005584717	Epigallocatechins	0.6340526342391968	Flavan-3-ols	0.9869382381439209	Flavans	0.9631553292274475	Flavonoids	0.9909361004829407	Phenylpropanoids and polyketides	0.9970293045043945	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Catechins; Epigallocatechins; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
6110_cdhrc_dbgi_alc_pos_sirius_6994	C24H40O11	[M + Na]+	Terpenoids	0.9950789213180542	Apocarotenoids	0.9877127408981323	Megastigmanes	0.6947318315505981	Alkyl glycosides	0.6199767589569092	Alkyl glycosides	0.6199767589569092	Fatty acyl glycosides	0.4741724729537964	Fatty Acyls	0.4710089862346649	Lipids and lipid-like molecules	0.9674254655838013	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Disaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Tetrahydrofurans; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
5446_cdhrc_dbgi_alc_pos_sirius_5757	C18H30O10	[M + H]+	Terpenoids	0.9370280504226685	Monoterpenoids	0.8571943640708923	Iridoids monoterpenoids	0.7808352708816528	Iridoid O-glycosides	0.6617365479469299	Iridoid O-glycosides	0.6617365479469299	Terpene glycosides	0.9224480390548706	Prenol lipids	0.9440250992774963	Lipids and lipid-like molecules	0.9685524702072144	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Monoterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Methyl-branched fatty acids; Fatty Acyls; Saccharolipids; Organic oxides; Iridoid O-glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
6492_cdhrc_dbgi_alc_pos_sirius_1357	C21H20O12	[M + H]+	Shikimates and Phenylpropanoids	0.9999440908432007	Flavonoids	0.9995335340499878	Flavonols	0.9747553467750549	Flavonoid-3-O-glycosides	0.5870032906532288	Flavonoid O-glycosides	0.996620774269104	Flavonoid glycosides	0.9962908029556274	Flavonoids	0.9922370314598083	Phenylpropanoids and polyketides	0.9986811280250549	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
6775_cdhrc_dbgi_alc_pos_sirius_6366	C19H36O7	[M + Na]+	Fatty acids	0.42888757586479187	Linear polyketides	0.37825989723205566	Acyclic monoterpenoids	0.42385947704315186	Methyl-branched fatty acids	0.5231507420539856	Branched fatty acids	0.7089172005653381	Fatty acids and conjugates	0.4449821710586548	Fatty Acyls	0.820771336555481	Lipids and lipid-like molecules	0.766155481338501	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Methyl-branched fatty acids; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
6823_cdhrc_dbgi_alc_pos_sirius_1650	C11H17N11O2	[M + H]+	Carbohydrates	0.7434542775154114	Nucleosides	0.595331609249115	Purine nucleos(t)ides	0.7655280828475952	Purine nucleosides	0.6747018098831177					Purine nucleosides	0.6747018098831177	Nucleosides, nucleotides, and analogues	0.9903531670570374	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azo compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Oxolanes; Azo imides; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; 6-aminopurines; 6-alkylaminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5175_cdhrc_dbgi_alc_pos_sirius_5824	C11H16O6	[M + Na]+	Terpenoids	0.9839835166931152	Monoterpenoids	0.9994803071022034	Iridoids monoterpenoids	0.9985578656196594	Iridoids and derivatives	0.9747194647789001	Iridoids and derivatives	0.9747194647789001	Monoterpenoids	0.9194491505622864	Prenol lipids	0.9090520739555359	Lipids and lipid-like molecules	0.6516422629356384	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hemiacetals; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monoterpenoids; Bicyclic monoterpenoids; Iridoids and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
6540_cdhrc_dbgi_alc_pos_sirius_1156	C30H32O20	[M + H]+	Shikimates and Phenylpropanoids	0.9998000264167786	Flavonoids	0.9999111890792847	Flavonols	0.9993621706962585	Flavonoid-3-O-glycosides	0.9999241828918457	Flavonoid O-glycosides	0.9998582601547241	Flavonoid glycosides	0.9998182654380798	Flavonoids	0.9998372793197632	Phenylpropanoids and polyketides	0.9998620748519897	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; 1,3-dicarbonyl compounds; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Dicarboxylic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Carboxylic acids; Carboxylic acid esters; Benzenediols; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
5493_cdhrc_dbgi_alc_pos_sirius_245	C30H40ClN5O9S	[M + Na]+	Carbohydrates	0.592848002910614	Oligopeptides	0.0509183369576931	Polyamines	0.09420042484998703	Amino acids and derivatives	0.6247424483299255	Amino acids and derivatives	0.6247424483299255	Amino acids, peptides, and analogues	0.6112497448921204	Carboxylic acids and derivatives	0.9908860921859741	Organic acids and derivatives	0.9944546818733215	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acid esters; Organochlorides; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Aryl halides; Alkyl halides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
6396_cdhrc_dbgi_alc_pos_sirius_6277	C15H25NO12	[M + H]+	Amino acids and Peptides	0.9939794540405273	Small peptides	0.8880628347396851	Aminoacids	0.23450033366680145	Alpha amino acids	0.7417929172515869	Amino acids and derivatives	0.9999192953109741	Amino acids, peptides, and analogues	0.9999159574508667	Carboxylic acids and derivatives	0.9999737739562988	Organic acids and derivatives	0.9999804496765137	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Amino fatty acids; Hemiacetals; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Oxanes; Dialkylamines; Polyols; Alpha amino acids; Amines; Secondary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
6345_cdhrc_dbgi_alc_pos_sirius_483	C34H56BN5O4	[M + H]+	Terpenoids	0.9522643685340881	Steroids	0.45064011216163635	Pregnane steroids	0.04120184853672981	Steroids and steroid derivatives	0.592851996421814					Steroids and steroid derivatives	0.592851996421814	Lipids and lipid-like molecules	0.9886072278022766	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Carboxylic acid amides; Boronic acid derivatives; Carboxylic acid derivatives; Boronic acid esters; Organometalloid compounds; Secondary carboxylic acid amides; Carbonyl compounds; Dioxaborolanes; Organoboron compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4943_cdhrc_dbgi_alc_pos_sirius_234	C43H77NO10	[M + H]+	Fatty acids	0.9999706745147705	Glycerolipids	0.9996590614318848	Glycosyldiacylglycerols	0.9880544543266296	Amino acids and derivatives	0.7536047697067261	Amino acids and derivatives	0.7536047697067261	Amino acids, peptides, and analogues	0.76128751039505	Carboxylic acids and derivatives	0.9999866485595703	Organic acids and derivatives	0.9999974966049194	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
