row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,
1580,307.1924099820242,5.85938,,,,,,,,,,,0,0,382.1395,190.02502,1305.9851,0,151.98306,14255.347,235.51501,426.91376,409.41095,
1581,242.1184597941204,5.8863297,,,,,,,,,,,0,0,0,89.10335,1888872.2,0,0,0,36.56021,0,0,
1582,941.5221894995932,5.889683,,,,,,,,,,,0,63.817547,0,0,380.68942,0,0,0,0,64230.773,70.140366,
1583,683.3104007357074,5.8965635,,,,,,,,,,,0,0,0,0,18254.041,0,0,0,0,0,0,
1584,1073.5597476684065,5.906457,,,,,,,,,,,0,0,0,0,0,0,91.062004,0,0,0,3513.7363,
1585,263.1653044639022,5.9119234,,,,,,,,,,,0,668.55804,2482.6377,581.70984,63066.83,0,3345.6133,1538.2104,995.6808,16795.293,13251.088,
1586,363.09164532403577,5.912,,,,,,,,,,,0,44.0532,373.81186,22.2244,7551.7188,0,304.17633,198.07486,65.53557,0,511.34332,
1587,282.10179622872,5.966347,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,34225.363,
1588,283.10901069735206,5.963469,,,,,,,,,,,0,0,0,0,165.71902,0,0,0,0,0,342111.3,
1589,361.1647358852268,5.981489,,,,50,,,,,,,10163.348,3333.5251,3687.8052,3612.877,3665.8135,3307.542,8751.129,5558.6284,3767.7708,7707.2964,13832.752,
1590,293.1772680561026,5.9804425,,,,50,,,,,,,355232.2,167759.06,247176.25,205912.8,238091.19,214233.06,259409.9,272156.1,203694.0,305447.72,273998.12,
1591,237.14918720061465,6.0313416,,,,,,,,,,,3955.7842,0,3239.585,3226.1157,0,3816.437,3652.9883,3601.934,4083.1428,4605.9893,10572.881,
1592,256.097946706813,6.0352325,,,,,,,,,,,0,0,0,0,37715.273,0,0,2123.9011,0,0,0,
1593,911.5127151815234,6.049549,,,,,,,,,,,0,0,0,0,25.946709,0,0,0,0,0,84665.875,
1594,556.3136819694055,6.070921,,,,,,,,,,,0,0,0,21.15244,0,0,0,15725.37,0,0,2368.6628,
1595,507.2968919138259,6.080063,,,,,,,,,,,0,23965.871,18497.967,0,2612.2607,504.55127,1601.8484,0,1413.7732,0,0,
1596,253.09848432710757,6.1426597,,,,,,,,,,,0,0,0,0,114538.04,0,895.88745,0,0,0,149355.7,
1597,252.0906660486627,6.1426597,,,,,,,,,,,0,0,0,0,28480.332,0,244.37766,0,0,0,20037.643,
1598,811.4481344993098,6.1513915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2126.097,
1599,927.4999745049369,6.163024,,,,,,,,,,,0,15658.588,0,0,122.76737,0,28.229053,0,0,21.469826,0,
1600,239.12858023222032,6.200133,,,,,,,,,,,26401.512,22995.58,22179.637,23538.068,22499.182,23862.115,23649.186,24830.654,21416.78,29838.104,25898.254,
1601,309.1721757818886,6.206759,,,,,,,,,,,15944.264,703.2879,3536.217,818.3707,0,1030.3425,2898.9033,0,1880.2195,9206.048,12025.767,
1602,261.1131568722144,6.2130103,,,,,,,,,,,0,56.429512,63.553436,315.1698,249.22975,2179.5261,213.23132,215247.0,0,23.844511,250.32582,
1603,688.3379019497174,6.213749,,,,,,,,,,,0,26487.107,0,157.61026,0,0,0,0,0,0,0,
1604,702.3528849868153,6.228153,,,,,,,,,,,0,30607.977,0,92.623795,0,0,0,91.51098,0,0,216.44104,
1605,1071.5442851048524,6.2719326,,,,,,,,,,,0,16401.822,0,0,0,0,0,0,0,0,0,
1606,265.18136109362524,6.3231134,,,,60,,,,,,,0,94437.72,93858.77,79093.06,238881.22,297.01352,83179.2,167483.0,243993.78,388112.22,74394.15,
1607,863.4435246064068,6.329229,,,,60,,,,,,,0,0,0,0,15230.884,0,0,0,0,25500.975,379.969,
1608,795.4565446457557,6.354968,,,,,,,,,,,0,0,0,0,31606.143,0,19.208508,0,57584.727,28576.58,46904.273,
1609,309.2082442281586,6.3683243,,,,,,,,,,,0,0,34280.45,0,70737.8,0,25614.252,82830.1,0,47547.938,59936.555,
1610,251.08272643097848,6.3814964,,,,,,,,,,,0,0,0,0,1133310.6,0,0,496381.28,0,0,1199.1147,
1611,375.18278118038836,6.384533,,,,,,,,,,,0,0,0,0,141.41705,591.17163,0,58197.395,0,0,28.993355,
1612,675.3439703061315,6.3955445,,,,,,,,,,,0,40886.418,0,0,0,0,0,0,0,0,0,
1613,939.4996900900189,6.3995028,,,,,,,,,,,0,0,0,0,0,0,0,0,0,29140.525,93.48494,
1614,194.08175873368785,6.418086,,,,,,,,,,,229947.72,234540.89,243835.05,255550.23,246136.23,248151.45,237340.9,246666.98,251428.8,236356.42,248181.34,
1615,360.2768693166663,6.424583,,,,,,,,,,,0,3971.1548,12506.002,2425.1848,1842.273,19632.459,3828.0813,67890.81,14013.344,1872.8875,0,
1616,649.3970895319072,6.5348363,,,,,,,,,,,493.31403,791.8312,0,310.05396,9958.8,17330.027,754.44916,0,160.95984,15069.068,27943.303,
1617,531.283739828051,6.5903406,,,,,,,,,,,0,130251.305,148714.72,58098.215,198945.9,110324.65,57694.727,625935.06,91497.336,296652.44,210502.17,
1618,811.4496806723754,6.608469,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20759.156,166.1422,
1619,793.4398928697107,6.6776366,,,,,,,,,,,0,0,0,0,9876.67,0,0,0,0,21558.234,1047.3425,
1620,307.1920179860941,6.7741685,,,,,,,,,,,0,0,0,0,0,0,184.2124,19441.635,0,115.27542,0,
1621,721.367457076413,6.789926,,,,,,,,,,,25.888878,29372.674,37788.086,39171.574,72374.05,226361.17,29383.037,0,34134.953,43063.824,61875.105,
1622,391.12260763873394,6.8050365,,,,,,,,,,,0,352.79398,1591.5131,33.028126,12522.589,132.8068,581.229,0,238.31644,2090.0369,5213.3306,
1623,291.19750334473537,6.806718,,,,,,,,,,,0,25189.682,33919.016,856.6837,145200.33,804.5767,20690.316,2035.9465,26591.305,75131.89,141254.11,
1624,593.2738366571378,6.810994,,,,,,,,,,,0,0,93.852066,0,3354.566,2857.9766,345.64667,37848.07,734.917,816.91113,10789.142,
1625,411.2386048855377,6.8409185,,,,,,,,,,,0,0,0,0,0,0,0,39120.137,0,0,0,
1626,457.2462884648087,6.8615513,,,,,,,,,,,0,0,237.09079,0,431.93134,869.1575,528.6191,630613.44,0,90.559166,0,
1627,789.3542428439489,6.8737683,,,,,,,,,,,0,0,0,0,0,19341.41,0,117836.34,0,0,0,
1628,562.3164692473681,6.875703,,,,,,,,,,,0,27979.004,3571.5723,22626.453,44613.08,25794.926,25472.027,60263.35,55493.477,34774.445,59450.773,
1629,267.1141581336173,6.8798523,,,,,,,,,,,0,0,0,0,552644.06,0,0,0,0,0,42.79978,
1630,474.26472563666965,6.884842,,,,,,,,,,,0,17316.822,0,0,42465.72,284.7354,25767.984,62012.395,47148.516,21457.734,38149.094,
1631,329.1776905497337,6.9319906,,,,,,,,,,,0,0,0,0,0,0,27288.05,0,0,0,0,
1632,761.3698638830514,6.9555354,,,,,,,,,,,0,0,0,0,0,143.07014,0,13297.958,0,0,0,
1633,805.3953700325637,6.950472,,,,,,,,,,,0,0,0,0,0,295.1551,0,14473.556,0,0,0,
1634,315.25530597299326,6.9543967,,,,,,,,,,,3506.7056,3074.162,3001.9639,3076.6223,3811.0513,0,3722.159,3303.4482,2478.775,17892.479,3885.0188,
1635,277.14465886375547,6.965697,,,,,,,,,,,0,2502.0217,2357.269,2381.0706,2774.4531,2447.5923,3004.6118,14144.854,2718.9292,2548.2869,3407.019,
1636,557.2978525789819,6.989991,,,,,,,,,,,0,16376.716,432.0403,183.78058,11674.334,13752.222,0,1656.4084,3693.9292,1936.2816,0,
1637,721.3655265068552,7.020952,,,,,,,,,,,0,0,0,0,0,0,0,52600.344,147.88002,0,276.30316,
1638,361.2012869363537,7.1108556,,,,,,,,,,,0,0,1584.6652,1191.0947,1249.4895,0,892.15704,0,1646.5431,10478.492,597.6238,
1639,293.2133205581155,7.116694,,,,,,,,,,,0,97976.12,212455.1,173506.17,157521.12,14271.516,127029.96,242932.36,194547.19,417062.22,110086.87,
1640,577.270144106074,7.1312456,,,,,,,,,,,0,13186.701,10531.278,31907.094,31577.064,12311.587,24236.7,43758.848,19891.416,58276.766,19540.664,
1641,460.0843832963667,7.1343026,,,,40,,,,,,,65746.79,0,2213.9138,1456.8109,0,947.00574,2547.7847,0,591.77423,15495.662,13148.837,
1642,359.15255834330543,7.1351566,,,,,,,,,,,15399.738,87.158295,0,255.13132,666.5509,249.97725,401.1988,0,0,3532.7896,1817.2102,
1643,444.0882060903837,7.1342216,,,,,,,,,,,22721.617,0,546.11176,496.24222,188.59216,0,832.85297,0,0,2153.1445,1583.625,
1644,571.2776048570785,7.134406,,,,,,,,,,,0,0,0,0,0,0,0,20015.17,0,0,0,
1645,361.167584410901,7.135861,,,,40,,,,,,,2258176.5,107475.6,297290.44,186270.19,220547.61,141143.05,302713.62,114127.16,89769.79,1031127.9,723162.06,
1646,779.4599642410328,7.1872187,,,,,,,,,,,0,0,0,0,32766.047,0,0,0,593.74817,27644.846,2241.0889,
1647,681.2575172729439,7.222612,,,,,,,,,,,0,1122.6385,0,78.760796,0,0,3731.0042,0,21883.908,622.229,336.85098,
1648,291.19784443404455,7.232224,,,,,,,,,,,17.637775,0,0,0,0,136.38947,59.91001,30357.756,0,0,0,
1649,454.31867594282755,7.2357297,,,,,,,,,,,0,0,0,0,0,589.61475,0,53511.258,0,0,0,
1650,239.06683813986194,7.2404675,,,,,,,,,,,10250.175,9369.037,9345.647,12194.336,8628.946,9233.608,4762.7017,14031.943,8330.199,13474.595,8098.616,
1651,647.3306436576337,7.2637134,,,,,,,,,,,0,109.88281,436.0061,704.7162,12282.711,0,201.41049,73120.62,0,165.84111,0,
1652,265.1481431945542,7.2721043,,,,,,,,,,,44246.426,105771.08,38673.758,58184.48,58609.855,112001.14,43960.863,66060.54,44276.06,103744.625,58495.1,
1653,520.268192374685,7.302066,,,,,,,,,,,0,0,156.88434,0,302.76086,1617.4425,716.1832,16692.898,333.60324,153.40466,0,
1654,476.28042183526793,7.32592,,,,,,,,,,,19.53364,58337.98,25417.465,35744.785,129129.33,54559.45,133340.52,380494.16,90698.984,35928.3,199365.03,
1655,564.3324250551276,7.3589835,,,,,,,,,,,0,52118.426,27698.322,38122.51,78758.35,65732.39,76822.94,188167.73,56502.5,25672.707,111345.1,
1656,595.2893309677125,7.3658566,,,,,,,,,,,0,0,0,307.93066,1404.718,14094.177,799.51624,57988.207,543.8159,397.63168,0,
1657,233.15415422894583,7.4041486,,,,,,,,,,,4193.147,4025.795,3500.2085,4350.638,16023.983,4038.1665,4609.994,4162.654,15423.049,19020.898,16413.328,
1658,559.3167860535116,7.4030495,,,,48,,,,,,,0,295747.47,402366.16,211659.64,385193.06,449245.34,310988.47,1696905.4,168464.17,533805.2,583270.06,
1659,627.301028490939,7.4086933,,,,48,,,,,,,0,0,9217.514,0,282.14633,170.15714,0,44535.773,0,14085.827,15766.929,
1660,297.1540316397583,7.4375196,,,,,,,,,,,407847.34,333520.34,276409.62,308541.1,299125.28,324046.16,279042.03,318871.38,328870.12,380556.56,389368.62,
1661,635.2518396860091,7.4367805,,,,,,,,,,,0,0,5224.8135,0,0,31.096771,36866.266,0,80549.42,1285.9861,683.39575,
1662,505.2582518975227,7.443807,,,,,,,,,,,0,38581.973,0,26232.193,32476.6,23401.451,11869.533,117616.984,26064.482,17761.37,40023.523,
1663,321.07789978511784,7.4508266,,,,,,,,,,,0,0,0,0,0,0,0,188492.06,0,0,0,
1664,321.17512768033566,7.4541383,,,,,,,,,,,0,0,1279.9233,68.667915,0,320.89886,0,59.787117,882.47955,0,20345.482,
1665,222.15750646893193,7.5006104,,,,,,,,,,,104243.12,59358.9,0,0,0,0,47738.195,0,38575.176,59004.312,47317.168,
1666,221.15462271684663,7.5051165,,,,,,,,,,,768608.7,856399.94,775050.75,843121.25,870709.44,852243.7,792194.7,990866.94,908149.5,923348.1,950094.25,
1667,431.2204039461897,7.524397,,,,,,,,,,,590.8846,0,1611.1797,46783.156,48014.758,159580.42,0,427841.88,0,42580.305,141401.53,
1668,475.2478837077582,7.6510515,,,,,,,,,,,0,0,0,0,33.649574,570.44037,57.45413,111850.77,0,0,18.838001,
1669,502.2652881221914,7.6527557,,,,,,,,,,,0,0,0,0,0,294.84753,0,61951.637,0,0,0,
1670,553.2614553306527,7.6508026,,,,,,,,,,,0,30.563469,0,0,0,212.67523,0,94893.195,0,0,0,
1671,569.3019729303753,7.6545753,,,,,,,,,,,0,0,0,0,0,0,134.94566,196850.89,0,0,0,
1672,485.27729044187237,7.712189,,,,,,,,,,,0,102.0292,0,119.88382,41293.61,117124.27,0,4749668.5,230.46669,332.47626,374.84512,
1673,291.23310673876904,7.7230296,,,,,,,,,,,0,0,0,0,28.851284,185.86465,0,30224.809,0,0,0,
1674,319.2286423093848,7.7244906,,,,,,,,,,,0,0,0,0,0,169.37251,0,30865.578,0,0,0,
1675,331.1926472651462,7.7389216,,,,,,,,,,,0,0,0,0,0,0,37318.1,0,0,30.135654,28.407331,
1676,403.2120790547132,7.760106,,,,,,,,,,,0,0,0,0,0,85.17107,0,16343.311,0,0,0,
1677,699.3826039038033,7.794938,,,,,,,,,,,0,0,2149.9612,3660.5918,9403.226,29548.418,3671.604,187012.42,1994.168,2637.5027,1850.876,
1678,529.3033479886212,7.8033423,,,,,,,,,,,0,0,0,0,29.777548,0,0,70655.086,0,0,20.874603,
1679,452.27983724622493,7.8370895,,,,,,,,,,,0,34337.598,17608.525,14517.104,100040.59,33365.15,46853.773,316189.28,48840.938,29038.771,108224.49,
1680,277.21731013603073,7.834719,,,,,,,,,,,0,0,0,0,998.9651,1017.1116,0,162678.3,0,0,38.845566,
1681,439.2705926582412,7.8382764,,,,,,,,,,,0,0,0,0,375.5744,1025.5034,0,217681.94,0,42.5032,0,
1682,525.2817060180207,7.8379483,,,,,,,,,,,0,0,0,0,1172.5085,406.10922,0,211438.45,0,0,0,
1683,540.3314440653783,7.871356,,,,,,,,,,,19.720715,30206.508,20756.395,21492.99,52149.984,45183.656,35449.836,128400.484,46443.773,31356.611,66421.14,
1684,507.2735865523415,7.8841844,,,,,,,,,,,0,2420.107,1583.8713,1587.3516,4010.2668,3901.515,3083.996,236207.3,1537.0782,0,0,
1685,599.3105664464842,7.8977594,,,,,,,,,,,0,0,0,0,0,0,0,170098.72,0,0,0,
1686,639.3161767511,7.8977594,,,,,,,,,,,0,0,0,0,0,0,0,10261.835,0,0,0,
1687,402.3383041445908,7.919181,,,,,,,,,,,0,0,0,0,0,33.74945,0,0,0,0,10002.194,
1688,379.1576296090127,7.947154,,,,,,,,,,,0,2911.8577,0,0,1164.3184,3414.167,0,0,1233.9117,2790.468,0,
1689,601.3037108300281,7.952558,,,,,,,,,,,0,0,41.22881,144.33641,0,0,52.46277,56482.637,30.4611,0,0,
1690,561.3287884446748,7.964064,,,,,,,,,,,0,34.351387,0,26.448738,30.70136,0,18.954746,32734.809,0,9502.545,0,
1691,621.329819583318,7.9810734,,,,,,,,,,,0,0,0,0,0,0,0,9319.024,0,0,0,
1692,409.2957583296697,7.9880304,,,,,,,,,,,0,0,0,82.82222,80.23975,46.65132,205.95203,11162.877,48.094418,89.685,24.056923,
1693,309.1752900672315,7.990172,,,,,,,,,,,0,0,3241.6013,15734.582,0,29219.102,0,15181.154,3606.0146,16443.645,0,
1694,811.4852267600887,8.046684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11187.836,0,
1695,361.1670646714739,8.051779,,,,,,,,,,,68571.055,2965.1553,11057.488,5621.0986,24551.496,3716.445,30314.867,3558.9492,3179.1157,33115.49,0,
1696,250.14449370523326,8.080929,,,,,,,,,,,12198.052,13095.125,11276.584,13148.352,13965.291,12475.926,11630.876,14257.448,14719.512,15327.695,15528.148,
1697,571.2897371346882,8.091239,,,,,,,,,,,0,886.00037,144.62651,0,2558.469,1805.95,0,36582.996,0,402.8182,1056.7764,
1698,481.2595346172035,8.10983,,,,67,,,,,,,0,224005.67,109002.85,104998.64,405881.72,54907.582,292133.3,750247.8,103564.914,109730.375,596087.9,
1699,549.2437478040006,8.111161,,,,67,,,,,,,0,1964.3403,1210.768,0,12125.419,755.02264,0,22835.268,0,881.6344,11675.657,
1700,409.2236193631028,8.120479,,,,,,,,,,,0,0,0,0,0,0,0,82349.64,0,0,0,
1701,433.23662333079574,8.125895,,,,59,,,,,,,0,4123.7637,0,66000.79,66118.88,269867.66,0,1030802.75,1830.9421,32784.773,198057.6,
1702,507.2731032100236,8.127592,,,,59,,,,,,,0,22565.266,1576.849,0,26887.96,25117.352,2223.9492,31573.826,12456.65,0,23239.732,
1703,311.1698807606919,8.127733,,,,,,,,,,,1416607.2,1218823.0,1022674.5,1233438.9,1152357.2,1238762.6,1030945.4,1262958.6,1232805.1,1411063.2,1425070.9,
1704,459.2531656780403,8.126878,,,,,,,,,,,0,0,0,0,0,4340.7686,0,212463.4,0,0,0,
1705,490.339378364754,8.129578,,,,,,,,,,,0,89.85773,0,207.87874,0,476.35822,0,33167.805,0,244.90686,0,
1706,379.15705625139606,8.14651,,,,,,,,,,,58135.086,3482.8086,3847.4133,0,2389.5503,35000.4,0,0,42590.49,48432.004,5677.3184,
1707,394.1094094513612,8.166775,,,,8,,,,,,,0,2995.5352,0,0,3252.271,150.50409,1732.0304,14925.006,194.17834,2442.2869,10228.996,
1708,312.1729995676072,8.16992,,,,,,,,,,,205903.16,0,0,0,0,0,0,0,0,0,0,
1709,349.1121959664128,8.170291,,,,8,,,,,,,0,21022.623,1926.8499,1443.4204,21199.584,1747.095,12282.63,59705.617,0,19946.76,43759.133,
1710,487.2922675902207,8.175047,,,,,,,,,,,0,85.881424,100.49483,139.69945,71.759415,1578.5297,243.44516,188338.53,75.20973,0,0,
1711,605.3331055029674,8.232165,,,,,,,,,,,0,0,0,0,0,0,0,11148.302,0,0,0,
1712,249.14925936520316,8.250784,,,,,,,,,,,4105.671,4043.4302,4645.743,5511.141,12787.124,0,5416.8896,11997.798,5923.7246,11205.835,4975.962,
1713,658.4089100010909,8.29521,,,,,,,,,,,0,2861.5056,1885.7368,3087.037,3614.8127,1368.5433,799.06714,1012.6123,15130.1875,12167.506,1805.1815,
1714,555.285401165795,8.2954445,,,,,,,,,,,0,11820.711,3601.2644,31781.447,21004.844,3419.3477,4617.6235,47986.168,5394.0884,17864.826,0,
1715,395.2444871099482,8.297988,,,,,,,,,,,0,65.21734,0,106.22997,271.11194,622.8782,0,39928.504,0,0,0,
1716,407.2202832937416,8.341735,,,,,,,,,,,0,233.98233,0,0,386.94806,3890.971,129.04327,80420.945,188.11435,580.1489,1839.338,
1717,436.24226800584825,8.337355,,,,,,,,,,,0,0,0,0,0,23.831669,0,10564.107,0,0,0,
1718,650.4036644723997,8.400642,,,,,,,,,,,0,3414.357,9208.916,3889.3687,741.52435,1676.8569,2318.5786,0,12887.349,4001.4258,2306.0684,
1719,353.2010472385796,8.408822,,,,,,,,,,,17.908531,0,0,0,0,16161.881,2048.771,0,0,0,0,
1720,551.2590370623755,8.436126,,,,,,,,,,,0,0,0,393.18344,722.71356,0,0,22261.252,0,67.39023,0,
1721,483.2745825702815,8.447938,,,,,,,,,,,0,26144.01,0,25967.727,53295.152,7457.586,26025.484,706129.2,23739.666,25268.842,122419.37,
1722,537.3280446511618,8.471712,,,,,,,,,,,0,525.0763,189.33223,626.9917,784.73706,0,629.47986,51538.875,250.30621,1369.0454,1155.7551,
1723,451.17992282443697,8.501088,,,,,,,,,,,0,1435.8556,729.054,2111.3232,1824.9062,0,1961.7238,21877.32,1853.1068,1557.3578,680.2487,
1724,513.3091189918274,8.5091095,,,,,,,,,,,0,0,0,0,0,0,0,147028.6,0,0,0,
1725,621.273280876279,8.542502,,,,,,,,,,,0,2344.2998,12154.907,217.70135,0,0,24657.678,10762.683,38265.15,1476.9431,786.2922,
1726,463.2931219868021,8.609478,,,,,,,,,,,0,69.186386,323.48138,329.47937,147.59283,1009.9437,129.06313,223243.47,127.80768,79.02908,0,
1727,768.4465059378253,8.624363,,,,,,,,,,,0,4254.538,4256.8706,11666.403,3655.9956,2044.7968,2379.286,987.6138,16392.623,26578.104,2446.132,
1728,810.4934425393858,8.628489,,,,,,,,,,,0,2324.8616,776.2455,0,0,487.6059,372.8802,251.7958,0,13804.374,1277.1619,
1729,605.2400713060289,8.669223,,,,,,,,,,,0,1187.359,1282.8914,1558.4493,1307.4985,0,1516.9253,30198.924,0,1204.3964,1441.9033,
1730,744.4446240563635,8.677781,,,,,,,,,,,0,0,0,0,0,0,411.83267,0,2235.166,26693.662,0,
1731,656.3931867561454,8.683399,,,,,,,,,,,0,19426.36,0,21574.1,18441.482,1940.0063,2871.1367,1758.3008,35042.254,56592.97,2633.9507,
1732,271.22786890609603,8.740774,,,,,,,,,,,3287.9636,10115.291,2743.114,0,4602.746,3047.1719,3610.493,0,3349.2104,0,3030.0698,
1733,748.4771849175576,8.757574,,,,,,,,,,,0,2905.0923,2168.1143,1130.6254,1781.9703,0,0,0,2346.5994,10128.871,1557.7424,
1734,660.4243263468239,8.770176,,,,,,,,,,,0,13335.345,12910.268,10167.195,16753.451,0,10082.864,2414.6353,17863.371,28094.312,0,
1735,293.1794070401702,8.785694,,,,,,,,,,,49.064613,30967.898,0,21294.14,23160.299,35748.664,0,33974.312,4251.541,43911.883,24272.725,
1736,387.1148774019968,8.78856,,,,,,,,,,,0,3011.6392,3802.7124,907.51166,0,0,621.0508,608.4582,0,0,0,
1737,713.4125858384632,8.795889,,,,,,,,,,,159.90352,30070.016,1455.5583,3255.9448,0,0,4283.6147,0,0,2811.9302,2502.7605,
1738,385.2393101235056,8.799539,,,,,,,,,,,0,0,0,0,0,0,0,25008.908,0,0,0,
1739,781.4761264873714,8.821407,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17558.26,0,
1740,521.2805911587554,8.854206,,,,,,,,,,,0,0,0,59.60119,0,0,0,26547.527,0,0,0,
1741,437.255585810164,8.856159,,,,,,,,,,,0,0,87.25528,1843.0725,0,21861.18,0,988159.3,0,0,0,
1742,375.15012307407164,8.949588,,,,22,,,,,,,0,3439.8318,972.7794,3994.6013,0,1966.3455,7446.549,84155.2,553.1741,2572.833,14295.875,
1743,409.2364298501725,8.949293,,,,,,,,,,,254.53926,774.9065,227.01607,0,0,0,0,321600.47,324.18063,1481.985,0,
1744,547.3121329226792,8.94682,,,,,,,,,,,0,0,70.60972,0,0,0,0,24537.014,0,42.63758,0,
1745,377.1443493670918,8.949392,,,,22,,,,,,,207.46364,227176.58,45305.26,210317.28,156716.38,141854.23,328956.12,2445714.5,23902.67,120255.01,425765.75,
1746,277.21728631393563,8.949938,,,,22,,,,,,,0,24209.355,2509.621,22234.018,23487.623,16334.371,31303.762,223854.44,2283.5706,12274.607,38453.93,
1747,422.1402640260874,8.9510145,,,,22,,,,,,,0,19554.639,4643.3555,20070.404,7795.9004,0,36662.69,104134.01,0,11080.952,29405.64,
1748,406.1452432860753,8.953484,,,,,,,,,,,0,4593.4346,0,4443.1396,4267.289,2129.6475,18287.2,0,1131.8241,2679.8242,0,
1749,461.2684786108696,8.958061,,,,22,,,,,,,0,0,0,25083.812,0,51060.0,0,1158772.2,0,0,0,
1750,491.17720370955686,8.95966,,,,,,,,,,,0,0,0,0,0,67.14337,45.108856,2030.493,0,0,0,
1751,485.1367311362261,8.965283,,,,,,,,,,,0,13805.453,0,14193.055,0,0,21082.854,34120.453,158.67433,0,0,
1752,453.1953848004475,9.032335,,,,,,,,,,,0,2536.0967,394.24475,1760.7179,2261.4263,813.6614,14844.035,0,956.90967,323.542,1510.6995,
1753,770.4622123524676,9.061845,,,,,,,,,,,0,17983.037,18829.39,13379.895,11111.781,11360.414,11220.589,0,18048.379,34764.04,12723.35,
1754,812.5093059240337,9.068083,,,,,,,,,,,0,4447.1577,0,2648.5308,897.35114,2248.342,1721.293,448.50577,0,13896.0,792.5565,
1755,271.22799463412423,9.073611,,,,,,,,,,,865.2992,0,827.8962,0,0,3434.1558,1455.1768,935791.94,0,20419.031,2760.0781,
1756,339.217581158081,9.0754595,,,,,,,,,,,0,0,0,0,0,0,0,21711.816,0,0,0,
1757,675.4143539873346,9.0754595,,,,,,,,,,,0,0,0,0,0,0,0,44925.516,0,0,0,
1758,327.128094120367,9.114476,,,,,,,,,,,2381.6035,0,1733.0,3957.921,2000.2046,2693.0789,2600.4028,3210.0571,3109.4521,17902.299,9713.611,
1759,658.4090790672129,9.150503,,,,,,,,,,,0,37061.16,35626.44,26203.594,30627.623,22034.586,24061.201,3206.8877,39703.543,77601.56,24457.105,
1760,636.4254415121698,9.226479,,,,,,,,,,,22.73304,19089.48,24566.188,21416.387,31560.818,20514.572,13040.625,0,32263.824,42964.434,13319.233,
1761,870.5180657513696,9.308429,,,,,,,,,,,0,5350.2905,1076.4578,4805.311,3680.5034,519.59863,853.5552,221.39279,8687.33,30569.09,2418.014,
1762,782.4631784205881,9.319445,,,,,,,,,,,0,27688.734,13969.488,27512.555,19260.082,2956.3452,6100.4077,0,46527.59,65143.15,11626.395,
1763,543.317237187502,9.328645,,,,,,,,,,,0,0,15683.759,0,0,0,208.80167,0,12821.136,0,0,
1764,439.2704014264976,9.347183,,,,,,,,,,,0,0,87.64801,2475.7676,0,1471.3948,237.3994,42457.766,0,0,0,
1765,353.1432385374844,9.35278,,,,,,,,,,,345.91803,279.14362,812.3935,621.3006,616.92865,1563.563,945.4692,820.14685,914.106,15293.98,4019.6282,
1766,413.2706793892946,9.445159,,,,,,,,,,,0,0,0,0,0,0,0,112782.555,0,0,0,
1767,424.1559982563518,9.456742,,,,,,,,,,,22.56708,2418.914,1302.9875,3946.2773,1265.3179,2146.5908,11346.913,7326.6655,687.0211,820.0183,1558.3225,
1768,379.15956220841633,9.456738,,,,20,,,,,,,271.58585,43855.336,12982.154,216153.89,16738.516,56802.113,67544.99,228383.62,4981.431,7235.1885,32118.955,
1769,279.23285772180117,9.45895,,,,20,,,,,,,0,2268.253,952.37415,13390.463,1312.5664,2153.182,7735.9146,17220.447,768.4602,798.2661,1047.0208,
1770,487.1523288435985,9.461708,,,,20,,,,,,,0,3938.2935,942.3982,22701.963,568.53406,2167.4644,0,16788.602,168.40247,217.1689,1461.0834,
1771,619.2588622858393,9.46828,,,,,,,,,,,0,25420.697,71184.734,15597.153,0,3204.022,111951.91,77146.62,154786.34,52557.98,22770.621,
1772,567.3547057527303,9.469861,,,,,,,,,,,0,0,0,0,0,182.58328,0,15326.997,0,0,0,
1773,746.4599591878126,9.488783,,,,,,,,,,,0,11533.281,32736.979,12135.289,0,7763.3394,14216.591,2950.5635,21751.287,46970.305,17005.656,
1774,491.3234844963323,9.517964,,,,,,,,,,,0,0,0,0,0,78.29024,0,18125.574,0,0,0,
1775,807.4908881502114,9.573689,,,,,,,,,,,0,78303.77,1169.2429,5522.8867,11630.339,3353.5417,2595.6558,3276.5916,66190.305,8719.229,4116.42,
