id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1294_clematis_10_species_crop2-10min_231127_orbi_siri_1300	C22H26N6O4	[M + Na]+	C22H26N6O4	Alkaloids	0.9472699761390686	Pseudoalkaloids	0.5730950832366943	Pyridine alkaloids	0.15532629191875458	Amino acids and derivatives	0.6805891394615173	Amino acids and derivatives	0.6805891394615173	Amino acids, peptides, and analogues	0.6854194402694702	Carboxylic acids and derivatives	0.7328038811683655	Organic acids and derivatives	0.7679580450057983	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Triazoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	1300
1295_clematis_10_species_crop2-10min_231127_orbi_siri_1301	C16H31NO9	[M + H]+	C16H31NO9	Amino acids and Peptides	0.9652127623558044	Amino acid glycosides	0.7720547318458557	Cyanogenic glycosides	0.4826434552669525	Cyanogenic glycosides	0.5305120944976807	Glycosyl compounds	0.980560839176178	Carbohydrates and carbohydrate conjugates	0.9998010993003845	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyanogenic glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1301
1297_clematis_10_species_crop2-10min_231127_orbi_siri_1303	C12H20O9	[M + H]+	C12H20O9	Carbohydrates	0.8347897529602051	Saccharides	0.8552425503730774	Disaccharides	0.9623342752456665	Alkyl glycosides	0.5916114449501038	Alkyl glycosides	0.5916114449501038	Fatty acyl glycosides	0.7042956352233887	Fatty Acyls	0.8358620405197144	Lipids and lipid-like molecules	0.8215578198432922	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Aldehydes; Alcohols and polyols; Ethers; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Beta-hydroxy aldehydes; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1303
1298_clematis_10_species_crop2-10min_231127_orbi_siri_1304	C26H31NO6	[M + K]+	C26H31NO6	Alkaloids	0.868445098400116	Cyclic polyketides	0.1445351243019104	Ansa macrolides	0.11460420489311218	1-hydroxy-2-unsubstituted benzenoids	0.8143405914306641			1-hydroxy-2-unsubstituted benzenoids	0.8143405914306641	Phenols	0.8749886155128479	Benzenoids	0.9700741171836853	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Phenols; Lactams; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Pyrrolidine-2-ones; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	1304
1299_clematis_10_species_crop2-10min_231127_orbi_siri_1305	C28H25N7O4	[M + Na]+	C28H25N7O4	Alkaloids	0.98896723985672	Histidine alkaloids	0.24574598670005798	Pyridine alkaloids	0.2679547965526581	Benzimidazoles	0.8312035202980042					Benzimidazoles	0.8312035202980042	Organoheterocyclic compounds	0.9999618530273438	Organic compounds; Organoheterocyclic compounds; Imidazoles; Tetrazoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzimidazoles; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Diazines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1305
1301_clematis_10_species_crop2-10min_231127_orbi_siri_1307	C30H46O3	[M + H]+	C30H46O3	Terpenoids	0.99986732006073	Triterpenoids	0.9995365142822266	Oleanane triterpenoids	0.4269520044326782	Triterpenoids	0.9899893999099731			Triterpenoids	0.9899893999099731	Prenol lipids	0.9677239656448364	Lipids and lipid-like molecules	0.9672557711601257	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1307
1302_clematis_10_species_crop2-10min_231127_orbi_siri_1308	C12H20O8	[M + H]+	C12H20O8	Carbohydrates	0.24319210648536682	Fatty acyl glycosides	0.2751443386077881	Secoiridoid monoterpenoids	0.010256968438625336	Hexoses	0.9170618653297424	Monosaccharides	0.9969493746757507	Carbohydrates and carbohydrate conjugates	0.9999147653579712	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Aldehydes; Alcohols and polyols; Ethers; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1308
1303_clematis_10_species_crop2-10min_231127_orbi_siri_1309	C13H20	[M + H]+	C13H20	Terpenoids	0.9988516569137573	Sesquiterpenoids	0.9573319554328918	Caryophyllane sesquiterpenoids	0.11410457640886307	Prenol lipids	0.615650475025177					Prenol lipids	0.615650475025177	Lipids and lipid-like molecules	0.5445430874824524	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities	1309
1304_clematis_10_species_crop2-10min_231127_orbi_siri_1310	C22H32BFO4	[M + H]+	C22H32BFO4	Terpenoids	0.8369309902191162	Steroids	0.43972840905189514	Pregnane steroids	0.5859923362731934	Phenoxy compounds	0.5477875471115112			Phenoxy compounds	0.5477875471115112	Benzene and substituted derivatives	0.7447004318237305	Benzenoids	0.30542635917663574	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Monocarboxylic acids and derivatives; Boronic acid esters; Organometalloid compounds; Organofluorides; Carbonyl compounds; Dioxaborolanes; Benzene and substituted derivatives; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	1310
1305_clematis_10_species_crop2-10min_231127_orbi_siri_1311	C18H27NO9	[M + H]+	C18H27NO9	Amino acids and Peptides	0.2052377313375473	Linear polyketides	0.4917904734611511	Open-chain polyketides	0.22564181685447693	Amino acids	0.8944593071937561	Amino acids and derivatives	0.9321247339248657	Amino acids, peptides, and analogues	0.9326359629631042	Carboxylic acids and derivatives	0.9851638078689575	Organic acids and derivatives	0.996707558631897	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Tertiary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1311
1306_clematis_10_species_crop2-10min_231127_orbi_siri_1312	C18H29N2O10P	[M + Na]+	C18H29N2O10P	Carbohydrates	0.5853070020675659	Nucleosides	0.5498702526092529	Pyrimidine nucleos(t)ides	0.15830731391906738	Glycosylamines	0.970241367816925	Glycosyl compounds	0.9938536882400513	Carbohydrates and carbohydrate conjugates	0.9969666600227356	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diazines; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Hydropyrimidines; Glycosylamines; Polyols; 1,2-diols; Alkyl phosphates; Monoalkyl phosphates; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1312
1307_clematis_10_species_crop2-10min_231127_orbi_siri_1314	C8H13NO4	[M + H]+	C8H13NO4	Amino acids and Peptides	0.5286334753036499	Small peptides	0.31551384925842285	Aminoacids	0.2611299157142639	Amino acids and derivatives	0.512525737285614	Amino acids and derivatives	0.512525737285614	Amino acids, peptides, and analogues	0.501352071762085	Carboxylic acids and derivatives	0.9998012185096741	Organic acids and derivatives	0.9999831914901733	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactams; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1314
1308_clematis_10_species_crop2-10min_231127_orbi_siri_1315	C12H14N4O4	[M + H]+	C12H14N4O4	Carbohydrates	0.9972853660583496	Nucleosides	0.9962368011474609	Purine nucleos(t)ides	0.9739117622375488	Imidazole[4,5-c]pyridine ribonucleosides and ribonucleotides	0.8338208794593811					Imidazole[4,5-c]pyridine ribonucleosides and ribonucleotides	0.8338208794593811	Nucleosides, nucleotides, and analogues	0.8616206049919128	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Pyridines and derivatives; Alcohols and polyols; Organonitrogen compounds; Aminopyridines and derivatives; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Imidazopyridines; Azoles; Pentoses; Monosaccharides; Secondary alcohols; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; Imidazo-[4,5-c]pyridines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Imidazole[4,5-c]pyridine ribonucleosides and ribonucleotides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1315
1309_clematis_10_species_crop2-10min_231127_orbi_siri_1316	C36H58O8	[M + H]+	C36H58O8	Terpenoids	0.9999582767486572	Triterpenoids	0.9980288147926331	Oleanane triterpenoids	0.8469328880310059	Triterpene saponins	0.9319060444831848	Triterpene glycosides	0.923992395401001	Terpene glycosides	0.7154362201690674	Prenol lipids	0.9960048794746399	Lipids and lipid-like molecules	0.9888289570808411	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Triterpenoids; Triterpene glycosides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Triterpene saponins; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1316
1310_clematis_10_species_crop2-10min_231127_orbi_siri_1317	C41H66O12	[M + H]+	C41H66O12	Terpenoids	0.9999932050704956	Triterpenoids	0.9983148574829102	Oleanane triterpenoids	0.9957038760185242	Triterpenoids	0.9994217157363892			Triterpenoids	0.9994217157363892	Prenol lipids	0.9930058121681213	Lipids and lipid-like molecules	0.9964787364006042	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Disaccharides; Triterpenoids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1317
1312_clematis_10_species_crop2-10min_231127_orbi_siri_1319	C22H25N5O7	[M + H]+	C22H25N5O7	Carbohydrates	0.7199292182922363	Nucleosides	0.8365848064422607	Purine nucleos(t)ides	0.6055896282196045	Purine nucleosides	0.5246401429176331					Purine nucleosides	0.5246401429176331	Nucleosides, nucleotides, and analogues	0.40353724360466003	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Dioxolanes; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Purine nucleosides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1,3-dioxolanes; Diazines; Monosaccharides; Acetals; Imidazopyrimidines; Carbonyl compounds; Oxanes; Glycosylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Tetrahydrofurans; 6-aminopurines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1319
1313_clematis_10_species_crop2-10min_231127_orbi_siri_1320	C30H26O12	[M + H]+	C30H26O12	Shikimates and Phenylpropanoids	0.995537519454956	Flavonoids	0.9736319184303284	Flavones	0.8843302130699158	Flavonoid O-glycosides	0.7581531405448914	Flavonoid O-glycosides	0.7581531405448914	Flavonoid glycosides	0.9971939325332642	Flavonoids	0.9760085344314575	Phenylpropanoids and polyketides	0.9999994039535522	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Flavonoids; Coumaric acid esters; Cinnamic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Flavonoid C-glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Hydroxycinnamic acid esters; 1-benzopyrans; Cinnamic acid esters; Flavonoid 8-C-glycosides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1320
